Number of Rows
--------------
9876
 
Hidden States
-------------
[4 4 4 ... 7 7 7]
 
Record of data hidden state
**********************************
No.     mean of X  -  mean of Y      #Number
449      128.08069     -  128.18069      -4.09847646614        2               0.1
450      128.19069     -  128.27065      -3.81406145289        15               0.07996
451      128.28065     -  128.29064      -4.09847646614        2               0.00998999999999
452      128.30069     -  128.37065      -3.81406145289        15               0.06996
453      128.38065     -  128.40065      -4.09847646614        2               0.02
454      128.41069     -  128.58069      -3.90896289399        8               0.17
455      128.59069     -  128.59069      -4.33821735877        11               0.0
456      128.61956     -  128.67037      -5.80876930673        9               0.05081
457      128.68037     -  128.70037      -6.17114501277        13               0.02
458      128.71033     -  128.72037      -5.07071628092        6               0.01004
459      128.73055     -  128.86033      -6.11490127714        4               0.12978
460      128.87032     -  128.87032      -6.17114501277        13               0.0
461      128.88037     -  129.02037      -5.80876930673        9               0.14
462      129.03056     -  129.03056      -6.17114501277        13               0.0
463      129.04032     -  129.04032      -6.23795522814        1               0.0
464      129.05037     -  129.06037      -6.17114501277        13               0.01
465      129.07032     -  129.07032      -5.07071628092        6               0.0
466      129.10139     -  129.13069      -3.90896289399        8               0.0293
467      129.14065     -  129.14065      -4.33821735877        11               0.0
468      129.16527     -  129.21033      -5.80876930673        9               0.04506
469      129.22033     -  129.22033      -6.17114501277        13               0.0
470      129.2306     -  129.2306      -6.23795522814        1               0.0
471      129.24033     -  129.30033      -6.11490127714        4               0.06
472      129.31135     -  129.31135      -6.17114501277        13               0.0
473      129.32033     -  129.32033      -6.23795522814        1               0.0
474      129.33037     -  129.33037      -6.17114501277        13               0.0
475      129.34043     -  129.34043      -6.23795522814        1               0.0
476      129.35036     -  129.36033      -6.17114501277        13               0.00997000000001
477      129.37036     -  129.37036      -5.80876930673        9               0.0
478      129.38032     -  129.38032      -6.17114501277        13               0.0
479      129.39033     -  129.39033      -6.23795522814        1               0.0
480      129.40036     -  129.41032      -6.17114501277        13               0.00996000000001
481      129.42104     -  129.42104      -6.23795522814        1               0.0
482      129.43037     -  129.43037      -6.17114501277        13               0.0
483      129.44036     -  129.44036      -6.23795522814        1               0.0
484      129.45173     -  129.48037      -5.97491598029        14               0.02864
485      129.49036     -  129.63036      -6.11490127714        4               0.14
486      129.64037     -  129.64037      -5.97491598029        14               0.0
487      129.65033     -  129.77037      -6.11490127714        4               0.12004
488      129.78032     -  129.80037      -5.97491598029        14               0.02005
489      129.81036     -  129.87032      -6.11490127714        4               0.05996
490      129.88037     -  129.88037      -6.17114501277        13               0.0
491      129.89031     -  129.89031      -5.80876930673        9               0.0
492      129.90033     -  129.90033      -6.17114501277        13               0.0
493      129.91036     -  129.91036      -6.23795522814        1               0.0
494      129.92037     -  129.92037      -6.17114501277        13               0.0
495      129.93037     -  129.93037      -6.23795522814        1               0.0
496      129.94033     -  129.95033      -6.17114501277        13               0.01
497      129.96033     -  129.96033      -6.23795522814        1               0.0
498      129.97033     -  129.98033      -6.17114501277        13               0.01
499      129.99037     -  129.99037      -6.23795522814        1               0.0
500      130.00037     -  130.00037      -6.17114501277        13               0.0
501      130.01033     -  130.01033      -6.23795522814        1               0.0
502      130.02032     -  130.03037      -6.17114501277        13               0.01005
503      130.04037     -  130.50033      -6.28119500139        5               0.45996
504      130.51036     -  130.53036      -5.80876930673        9               0.02
505      130.54037     -  130.70033      -6.28119500139        5               0.15996
506      130.71031     -  130.74037      -6.08816272454        12               0.03006
507      130.75036     -  130.86033      -6.28119500139        5               0.10997
508      130.87036     -  130.89032      -5.80876930673        9               0.01996
509      130.90037     -  131.22037      -6.28119500139        5               0.32
510      131.23036     -  131.28033      -5.97491598029        14               0.04997
511      131.29036     -  131.32032      -6.11490127714        4               0.02996
512      131.33032     -  131.36033      -5.97491598029        14               0.03001
513      131.37036     -  131.75032      -6.11490127714        4               0.37996
514      131.76032     -  131.91037      -5.97491598029        14               0.15005
515      131.92037     -  131.99037      -6.11490127714        4               0.07
516      132.025     -  132.0307      -3.90896289399        8               0.00569999999999
517      132.04065     -  132.1407      -4.09847646614        2               0.10005
518      132.1507     -  132.21065      -3.90896289399        8               0.05995
519      132.22065     -  132.2507      -4.09847646614        2               0.03005
520      132.2607     -  132.39065      -3.90896289399        8               0.12995
521      132.4007     -  132.62065      -4.09847646614        2               0.21995
522      132.6307     -  132.6507      -3.81406145289        15               0.02
523      132.6607     -  132.6607      -4.09847646614        2               0.0
524      132.67065     -  132.69065      -3.90896289399        8               0.02
525      132.7007     -  132.97065      -4.33821735877        11               0.26995
526      132.98091     -  133.01067      -3.90896289399        8               0.02976
527      133.02065     -  133.05065      -4.09847646614        2               0.03
528      133.06173     -  133.15065      -3.90896289399        8               0.08892
529      133.16065     -  133.21318      -4.09847646614        2               0.05253
530      133.22069     -  133.80069      -3.81406145289        15               0.58
531      133.81064     -  133.83064      -4.09847646614        2               0.02
532      133.84079     -  133.94064      -3.81406145289        15               0.09985
533      133.95194     -  133.9707      -4.09847646614        2               0.01876
534      133.99566     -  134.03032      -4.33821735877        11               0.03466
535      134.06099     -  134.1907      -3.90896289399        8               0.12971
536      134.2175     -  134.2175      -6.17114501277        13               0.0
537      134.23033     -  134.23033      -6.23795522814        1               0.0
538      134.24038     -  134.24038      -6.17114501277        13               0.0
539      134.25033     -  134.25033      -6.23795522814        1               0.0
540      134.26038     -  134.26038      -6.17114501277        13               0.0
541      134.27033     -  134.27033      -6.23795522814        1               0.0
542      134.28042     -  134.28042      -6.17114501277        13               0.0
543      134.29033     -  134.42033      -6.28119500139        5               0.13
544      134.43038     -  134.43038      -6.23795522814        1               0.0
545      134.44038     -  134.44038      -6.17114501277        13               0.0
546      134.45175     -  134.45175      -6.23795522814        1               0.0
547      134.46032     -  134.46032      -6.17114501277        13               0.0
548      134.47036     -  134.47036      -6.23795522814        1               0.0
549      134.48033     -  134.49032      -6.17114501277        13               0.00998999999999
550      134.50033     -  134.50033      -6.23795522814        1               0.0
551      134.51038     -  134.53033      -6.11490127714        4               0.01995
552      134.54035     -  134.54035      -6.17114501277        13               0.0
553      134.55037     -  134.55037      -6.23795522814        1               0.0
554      134.56037     -  134.56037      -6.17114501277        13               0.0
555      134.57033     -  134.57033      -6.23795522814        1               0.0
556      134.58032     -  134.59042      -6.17114501277        13               0.0101
557      134.60037     -  134.60037      -6.23795522814        1               0.0
558      134.61032     -  134.61032      -6.17114501277        13               0.0
559      134.62037     -  134.62037      -6.23795522814        1               0.0
560      134.63037     -  134.63037      -6.17114501277        13               0.0
561      134.64037     -  134.80033      -5.80876930673        9               0.15996
562      134.81135     -  134.81135      -6.17114501277        13               0.0
563      134.82033     -  134.82033      -6.23795522814        1               0.0
564      134.83033     -  134.84048      -6.17114501277        13               0.01015
565      134.85038     -  134.85038      -6.23795522814        1               0.0
566      134.86038     -  134.86038      -6.17114501277        13               0.0
567      134.87033     -  134.87033      -6.23795522814        1               0.0
568      134.88033     -  134.88033      -6.17114501277        13               0.0
569      134.89033     -  134.89033      -6.23795522814        1               0.0
570      134.90033     -  134.90033      -6.17114501277        13               0.0
571      134.91033     -  134.92037      -5.80876930673        9               0.01004
572      134.93038     -  134.93038      -6.17114501277        13               0.0
573      134.94033     -  134.94033      -6.23795522814        1               0.0
574      134.95174     -  134.95174      -6.17114501277        13               0.0
575      134.96036     -  134.96036      -6.23795522814        1               0.0
576      134.97037     -  134.98054      -6.17114501277        13               0.01017
577      134.99039     -  134.99039      -6.23795522814        1               0.0
578      135.00037     -  135.00037      -6.17114501277        13               0.0
579      135.01037     -  135.10037      -6.08816272454        12               0.09
580      135.11033     -  135.16038      -6.28119500139        5               0.05005
581      135.17033     -  135.19033      -6.08816272454        12               0.02
582      135.20038     -  135.30038      -6.28119500139        5               0.1
583      135.31038     -  135.31038      -6.08816272454        12               0.0
584      135.32033     -  135.34033      -6.38375366093        7               0.02
585      135.35038     -  135.43033      -6.08816272454        12               0.07995
586      135.44033     -  135.44033      -6.23795522814        1               0.0
587      135.45038     -  135.46038      -6.17114501277        13               0.00999999999999
588      135.47038     -  135.47038      -5.07071628092        6               0.0
589      135.48056     -  135.52038      -5.97491598029        14               0.03982
590      135.53061     -  135.61038      -6.28119500139        5               0.07977
591      135.62033     -  135.65035      -5.80876930673        9               0.03002
592      135.66037     -  135.73033      -6.28119500139        5               0.06996
593      135.74037     -  135.74037      -6.23795522814        1               0.0
594      135.78462     -  135.78462      -6.17114501277        13               0.0
595      135.80523     -  135.8404      -5.80876930673        9               0.03517
596      135.85033     -  136.02032      -6.28119500139        5               0.16999
597      136.05207     -  136.06185      -3.81406145289        15               0.00978000000001
598      136.09535     -  136.10037      -6.38375366093        7               0.00502
599      136.11032     -  136.11032      -6.08816272454        12               0.0
600      136.12033     -  136.12033      -6.23795522814        1               0.0
601      136.13037     -  136.13037      -6.17114501277        13               0.0
602      136.14037     -  136.14037      -5.80876930673        9               0.0
603      136.15033     -  136.18033      -6.28119500139        5               0.03
604      136.19037     -  136.19037      -6.08816272454        12               0.0
605      136.20177     -  136.22032      -6.38375366093        7               0.01855
606      136.23051     -  136.34033      -6.28119500139        5               0.10982
607      136.35037     -  136.38037      -6.08816272454        12               0.03
608      136.39033     -  136.42033      -6.38375366093        7               0.03
609      136.43037     -  136.44037      -6.08816272454        12               0.00999999999999
610      136.45037     -  136.50033      -6.28119500139        5               0.04996
611      136.51037     -  136.56033      -6.08816272454        12               0.04996
612      136.57037     -  136.63033      -6.28119500139        5               0.05996
613      136.64037     -  136.65037      -6.08816272454        12               0.01
614      136.66037     -  136.98032      -6.38375366093        7               0.31995
615      136.99033     -  136.99033      -6.08816272454        12               0.0
616      137.00037     -  137.22032      -6.38375366093        7               0.21995
617      137.23037     -  137.24037      -6.08816272454        12               0.01
618      137.25033     -  137.84048      -6.28119500139        5               0.59015
619      137.85033     -  137.88033      -6.08816272454        12               0.03
620      137.89033     -  138.50037      -6.28119500139        5               0.61004
621      138.51037     -  138.51037      -5.80876930673        9               0.0
622      138.52037     -  138.86037      -6.28119500139        5               0.34
623      138.87033     -  138.87033      -5.80876930673        9               0.0
624      138.88037     -  138.89037      -6.17114501277        13               0.00999999999999
625      138.90037     -  138.90037      -6.23795522814        1               0.0
626      138.91037     -  138.91037      -6.17114501277        13               0.0
627      138.92037     -  138.94037      -5.80876930673        9               0.02
628      138.95037     -  138.96036      -6.28119500139        5               0.00999000000002
629      138.97032     -  138.97032      -6.08816272454        12               0.0
630      138.98033     -  139.49037      -6.28119500139        5               0.51004
631      139.50037     -  139.50037      -6.11490127714        4               0.0
632      139.51032     -  139.82037      -5.97491598029        14               0.31005
633      139.83032     -  140.10038      -5.72259948329        0               0.27006
634      140.11032     -  140.14078      -5.97491598029        14               0.03046
635      140.15033     -  140.22033      -6.28119500139        5               0.07
636      140.23033     -  140.28038      -6.11490127714        4               0.05005
637      140.29037     -  140.32037      -5.97491598029        14               0.03
638      140.33038     -  140.48038      -6.11490127714        4               0.15
639      140.49033     -  140.49033      -6.17114501277        13               0.0
640      140.50046     -  140.50046      -6.23795522814        1               0.0
641      140.51033     -  140.51033      -6.17114501277        13               0.0
642      140.52033     -  140.52033      -6.23795522814        1               0.0
643      140.53038     -  140.53038      -6.17114501277        13               0.0
644      140.54038     -  140.54038      -6.23795522814        1               0.0
645      140.55037     -  140.55037      -6.17114501277        13               0.0
646      140.56033     -  140.56033      -6.23795522814        1               0.0
647      140.57033     -  140.58033      -6.17114501277        13               0.00999999999999
648      140.59047     -  140.59047      -6.23795522814        1               0.0
649      140.60033     -  140.60033      -6.17114501277        13               0.0
650      140.61033     -  140.61033      -6.23795522814        1               0.0
651      140.62032     -  140.62032      -6.17114501277        13               0.0
652      140.63036     -  140.63036      -6.23795522814        1               0.0
653      140.64037     -  140.64037      -6.17114501277        13               0.0
654      140.65035     -  140.67077      -5.80876930673        9               0.02042
655      140.68032     -  140.68032      -6.17114501277        13               0.0
656      140.69037     -  140.69037      -6.23795522814        1               0.0
657      140.70038     -  140.73037      -6.11490127714        4               0.02999
658      140.74033     -  140.83033      -5.97491598029        14               0.09
659      140.84043     -  140.89037      -5.72259948329        0               0.04994
660      140.90037     -  140.94037      -5.97491598029        14               0.04
661      140.95037     -  140.96032      -6.11490127714        4               0.00995
662      140.97033     -  140.97033      -6.17114501277        13               0.0
663      140.98032     -  140.98032      -6.23795522814        1               0.0
664      140.99033     -  141.09032      -6.11490127714        4               0.09999
665      141.10031     -  141.18032      -6.28119500139        5               0.08001
666      141.19052     -  141.19052      -6.08816272454        12               0.0
667      141.2018     -  141.35037      -6.38375366093        7               0.14857
668      141.36037     -  141.45176      -6.28119500139        5               0.09139
669      141.46037     -  141.50037      -6.08816272454        12               0.04
670      141.51037     -  141.70176      -6.38375366093        7               0.19139
671      141.71032     -  141.77032      -6.08816272454        12               0.06
672      141.78032     -  142.00037      -6.28119500139        5               0.22005
673      142.01036     -  142.22037      -6.08816272454        12               0.21001
674      142.23036     -  142.23036      -6.23795522814        1               0.0
675      142.24037     -  142.24037      -6.17114501277        13               0.0
676      142.25032     -  142.25032      -6.23795522814        1               0.0
677      142.26037     -  142.26037      -6.17114501277        13               0.0
678      142.27036     -  142.29032      -5.07071628092        6               0.01996
679      142.30032     -  142.38032      -5.72259948329        0               0.08
680      142.39037     -  142.39037      -5.97491598029        14               0.0
681      142.40032     -  142.41032      -6.11490127714        4               0.01
682      142.42032     -  142.42032      -6.17114501277        13               0.0
683      142.43032     -  142.46036      -5.80876930673        9               0.03004
684      142.47032     -  142.47032      -6.17114501277        13               0.0
685      142.48036     -  142.48036      -6.23795522814        1               0.0
686      142.49036     -  142.49036      -6.17114501277        13               0.0
687      142.50072     -  142.50072      -6.23795522814        1               0.0
688      142.51037     -  142.51037      -6.17114501277        13               0.0
689      142.52032     -  143.18037      -6.28119500139        5               0.66005
690      143.19037     -  143.22032      -6.08816272454        12               0.02995
691      143.23032     -  143.36032      -6.28119500139        5               0.13
692      143.37032     -  143.37032      -6.23795522814        1               0.0
693      143.38032     -  143.38032      -6.17114501277        13               0.0
694      143.39033     -  143.39033      -6.23795522814        1               0.0
695      143.40032     -  143.41037      -6.17114501277        13               0.01005
696      143.42037     -  143.42037      -6.23795522814        1               0.0
697      143.43037     -  143.43037      -6.17114501277        13               0.0
698      143.44032     -  143.44032      -6.23795522814        1               0.0
699      143.45033     -  143.45033      -6.17114501277        13               0.0
700      143.46036     -  143.46036      -6.23795522814        1               0.0
701      143.47033     -  143.47033      -6.17114501277        13               0.0
702      143.48037     -  143.51032      -5.80876930673        9               0.02995
703      143.52032     -  143.52032      -6.17114501277        13               0.0
704      143.53037     -  143.53037      -6.23795522814        1               0.0
705      143.54032     -  143.55032      -6.17114501277        13               0.00999999999999
706      143.56037     -  143.56037      -6.23795522814        1               0.0
707      143.57032     -  143.57032      -6.17114501277        13               0.0
708      143.58036     -  143.58036      -6.23795522814        1               0.0
709      143.59042     -  143.60037      -6.17114501277        13               0.00995
710      143.61032     -  143.61032      -6.23795522814        1               0.0
711      143.62036     -  143.75037      -6.11490127714        4               0.13001
712      143.76032     -  144.20032      -6.28119500139        5               0.44
713      144.21032     -  144.22036      -6.08816272454        12               0.01004
714      144.23037     -  144.74037      -6.28119500139        5               0.51
715      144.75036     -  144.78041      -6.08816272454        12               0.03005
716      144.79036     -  144.93036      -6.28119500139        5               0.14
717      144.94037     -  144.94037      -6.23795522814        1               0.0
718      144.95036     -  144.96032      -6.17114501277        13               0.00996000000001
719      144.97032     -  144.97032      -6.23795522814        1               0.0
720      144.98032     -  145.00032      -6.17114501277        13               0.02
721      145.01036     -  145.01036      -6.23795522814        1               0.0
722      145.02037     -  145.03036      -6.17114501277        13               0.00998999999999
723      145.04037     -  145.04037      -6.23795522814        1               0.0
724      145.05036     -  145.05036      -6.17114501277        13               0.0
725      145.06032     -  145.06032      -6.23795522814        1               0.0
726      145.07032     -  145.07032      -6.17114501277        13               0.0
727      145.08037     -  145.08037      -6.23795522814        1               0.0
728      145.09047     -  145.09047      -6.17114501277        13               0.0
729      145.10037     -  145.10037      -6.23795522814        1               0.0
730      145.11036     -  145.11036      -6.17114501277        13               0.0
731      145.12032     -  145.14037      -6.08816272454        12               0.02005
732      145.15036     -  145.16037      -6.38375366093        7               0.01001
733      145.17036     -  145.21032      -6.08816272454        12               0.03996
734      145.22037     -  145.24032      -6.38375366093        7               0.01995
735      145.25036     -  145.34043      -6.08816272454        12               0.09007
736      145.35032     -  145.47037      -6.28119500139        5               0.12005
737      145.48032     -  145.48032      -6.08816272454        12               0.0
738      145.49032     -  145.49032      -6.23795522814        1               0.0
739      145.50037     -  145.51032      -6.17114501277        13               0.00995
740      145.52032     -  145.52032      -6.23795522814        1               0.0
741      145.53037     -  145.53037      -6.17114501277        13               0.0
742      145.54032     -  145.54032      -6.23795522814        1               0.0
743      145.55032     -  145.55032      -6.17114501277        13               0.0
744      145.56032     -  145.56032      -6.23795522814        1               0.0
745      145.57037     -  145.57037      -6.17114501277        13               0.0
746      145.58036     -  146.05032      -6.28119500139        5               0.46996
747      146.06032     -  146.06032      -6.23795522814        1               0.0
748      146.07037     -  146.07037      -6.17114501277        13               0.0
749      146.08036     -  146.08036      -6.23795522814        1               0.0
750      146.09043     -  146.09043      -6.17114501277        13               0.0
751      146.10037     -  146.10037      -6.23795522814        1               0.0
752      146.11037     -  146.12032      -6.17114501277        13               0.00995
753      146.13037     -  146.13037      -6.23795522814        1               0.0
754      146.14037     -  146.14037      -6.17114501277        13               0.0
755      146.15037     -  146.15037      -6.23795522814        1               0.0
756      146.16032     -  146.17083      -6.17114501277        13               0.01051
757      146.18032     -  146.19033      -6.08816272454        12               0.01001
758      146.20037     -  146.66037      -6.28119500139        5               0.46
759      146.67037     -  146.85033      -6.11490127714        4               0.17996
760      146.86032     -  146.86032      -6.17114501277        13               0.0
761      146.87037     -  146.87037      -6.23795522814        1               0.0
762      146.88032     -  146.88032      -6.17114501277        13               0.0
763      146.89033     -  146.89033      -6.23795522814        1               0.0
764      146.90032     -  146.91032      -6.17114501277        13               0.01
765      146.92032     -  146.92032      -6.23795522814        1               0.0
766      146.93037     -  146.93037      -6.17114501277        13               0.0
767      146.94037     -  146.94037      -6.23795522814        1               0.0
768      146.95032     -  146.97037      -6.17114501277        13               0.02005
769      146.98037     -  146.98037      -6.23795522814        1               0.0
770      146.99032     -  146.99032      -6.17114501277        13               0.0
771      147.00032     -  147.00032      -6.23795522814        1               0.0
772      147.01037     -  147.02037      -6.17114501277        13               0.01
773      147.03037     -  147.65037      -6.28119500139        5               0.62
774      147.66032     -  147.66032      -6.23795522814        1               0.0
775      147.67081     -  147.67081      -6.17114501277        13               0.0
776      147.68032     -  147.68032      -6.23795522814        1               0.0
777      147.69032     -  147.69032      -6.17114501277        13               0.0
778      147.70037     -  147.70037      -6.23795522814        1               0.0
779      147.71037     -  147.71037      -6.17114501277        13               0.0
780      147.72032     -  147.72032      -6.23795522814        1               0.0
781      147.73032     -  147.73032      -6.17114501277        13               0.0
782      147.74032     -  147.74032      -6.23795522814        1               0.0
783      147.75037     -  147.75037      -6.17114501277        13               0.0
784      147.76032     -  147.76032      -6.23795522814        1               0.0
785      147.77037     -  147.77037      -6.17114501277        13               0.0
786      147.78032     -  147.78032      -6.23795522814        1               0.0
787      147.79032     -  147.79032      -6.17114501277        13               0.0
788      147.80033     -  147.80033      -6.23795522814        1               0.0
789      147.81037     -  147.82031      -6.17114501277        13               0.00994
790      147.83032     -  147.83032      -6.23795522814        1               0.0
791      147.84042     -  147.84042      -6.17114501277        13               0.0
792      147.85036     -  147.85036      -6.23795522814        1               0.0
793      147.86033     -  147.86033      -6.17114501277        13               0.0
794      147.87032     -  147.87032      -6.23795522814        1               0.0
795      147.88037     -  147.89103      -6.17114501277        13               0.01066
796      147.90037     -  147.90037      -6.23795522814        1               0.0
797      147.91032     -  147.92032      -6.17114501277        13               0.00999999999999
798      147.93037     -  147.93037      -6.23795522814        1               0.0
799      147.94037     -  147.94037      -6.17114501277        13               0.0
800      147.95037     -  147.95037      -6.23795522814        1               0.0
801      147.96032     -  147.96032      -6.17114501277        13               0.0
802      147.97037     -  147.97037      -6.23795522814        1               0.0
803      147.98037     -  147.98037      -6.17114501277        13               0.0
804      147.99032     -  148.19032      -6.28119500139        5               0.2
805      148.20177     -  148.21037      -6.08816272454        12               0.0086
806      148.22037     -  148.37032      -6.38375366093        7               0.14995
807      148.38032     -  148.45032      -6.08816272454        12               0.07
808      148.46032     -  150.31131      -6.28119500139        5               1.85099
809      150.32036     -  150.40037      -5.97491598029        14               0.08001
810      150.41037     -  150.66032      -6.28119500139        5               0.24995
811      150.67032     -  150.69032      -6.08816272454        12               0.02
812      150.70175     -  150.81032      -6.38375366093        7               0.10857
813      150.82036     -  150.85032      -6.08816272454        12               0.02996
814      150.86036     -  150.93032      -6.28119500139        5               0.06996
815      150.94036     -  150.94036      -5.80876930673        9               0.0
816      150.95032     -  150.95032      -6.17114501277        13               0.0
817      150.96032     -  150.96032      -6.23795522814        1               0.0
818      150.97037     -  150.98032      -6.17114501277        13               0.00995
819      150.99032     -  150.99032      -6.23795522814        1               0.0
820      151.00032     -  151.01037      -6.17114501277        13               0.01005
821      151.02032     -  151.02032      -6.23795522814        1               0.0
822      151.03044     -  151.03044      -6.17114501277        13               0.0
823      151.04036     -  151.04036      -6.23795522814        1               0.0
824      151.05037     -  151.05037      -6.17114501277        13               0.0
825      151.06036     -  151.06036      -6.23795522814        1               0.0
826      151.07032     -  151.08032      -6.17114501277        13               0.00999999999999
827      151.09037     -  151.09037      -6.23795522814        1               0.0
828      151.10032     -  151.10032      -6.17114501277        13               0.0
829      151.11054     -  151.11054      -6.23795522814        1               0.0
830      151.12031     -  151.13039      -6.17114501277        13               0.01008
831      151.14032     -  151.14032      -6.23795522814        1               0.0
832      151.15031     -  151.16037      -6.17114501277        13               0.01006
833      151.17036     -  151.17036      -6.23795522814        1               0.0
834      151.18032     -  151.18032      -6.17114501277        13               0.0
835      151.19032     -  151.19032      -6.23795522814        1               0.0
836      151.20032     -  151.20032      -6.17114501277        13               0.0
837      151.21032     -  151.21032      -6.23795522814        1               0.0
838      151.22032     -  151.22032      -6.17114501277        13               0.0
839      151.23036     -  151.23036      -6.23795522814        1               0.0
840      151.24033     -  151.25032      -6.17114501277        13               0.00998999999999
841      151.26037     -  151.26037      -6.23795522814        1               0.0
842      151.27032     -  151.28037      -6.17114501277        13               0.01005
843      151.29036     -  151.29036      -6.23795522814        1               0.0
844      151.30033     -  151.30033      -6.17114501277        13               0.0
845      151.31134     -  151.31134      -6.23795522814        1               0.0
846      151.32037     -  151.32037      -6.17114501277        13               0.0
847      151.33036     -  151.33036      -6.23795522814        1               0.0
848      151.34037     -  151.35036      -6.17114501277        13               0.00998999999999
849      151.36033     -  151.36033      -6.23795522814        1               0.0
850      151.37036     -  151.37036      -6.17114501277        13               0.0
851      151.38032     -  151.38032      -6.23795522814        1               0.0
852      151.39036     -  151.40032      -6.17114501277        13               0.00996000000001
853      151.41036     -  151.41036      -6.23795522814        1               0.0
854      151.42076     -  151.42076      -6.17114501277        13               0.0
855      151.43036     -  151.43036      -6.23795522814        1               0.0
856      151.44037     -  151.44037      -6.17114501277        13               0.0
857      151.45032     -  151.45032      -6.23795522814        1               0.0
858      151.46037     -  151.48051      -6.17114501277        13               0.02014
859      151.49036     -  151.49036      -6.23795522814        1               0.0
860      151.50033     -  151.51036      -6.17114501277        13               0.01003
861      151.52033     -  151.52033      -6.23795522814        1               0.0
862      151.53037     -  151.53037      -6.17114501277        13               0.0
863      151.54032     -  151.54032      -6.23795522814        1               0.0
864      151.55032     -  151.55032      -6.17114501277        13               0.0
865      151.56032     -  151.57036      -5.80876930673        9               0.01004
866      151.58032     -  151.58032      -6.17114501277        13               0.0
867      151.59045     -  151.59045      -6.23795522814        1               0.0
868      151.60037     -  151.60037      -6.17114501277        13               0.0
869      151.61032     -  151.61032      -6.23795522814        1               0.0
870      151.62032     -  151.76032      -5.45208939077        10               0.14
871      151.77033     -  151.87033      -5.72259948329        0               0.1
872      151.88032     -  151.91033      -5.45208939077        10               0.03001
873      151.92036     -  151.95033      -5.72259948329        0               0.02997
874      151.96036     -  152.00032      -5.97491598029        14               0.03996
875      152.01033     -  152.20032      -5.72259948329        0               0.18999
876      152.21038     -  152.29033      -5.45208939077        10               0.07995
877      152.30032     -  152.32037      -5.72259948329        0               0.02005
878      152.33037     -  152.48036      -5.45208939077        10               0.14999
879      152.49037     -  152.49037      -5.72259948329        0               0.0
880      152.50032     -  152.69032      -5.45208939077        10               0.19
881      152.70037     -  152.75032      -5.72259948329        0               0.04995
882      152.76037     -  152.89037      -5.45208939077        10               0.13
883      152.90037     -  152.99032      -5.72259948329        0               0.08995
884      153.00037     -  153.53036      -5.45208939077        10               0.52999
885      153.54032     -  153.55032      -5.72259948329        0               0.00999999999999
886      153.56032     -  153.65032      -5.45208939077        10               0.09
887      153.66032     -  153.68037      -5.07071628092        6               0.02005
888      153.69037     -  153.73032      -5.72259948329        0               0.03995
889      153.74032     -  153.77032      -5.97491598029        14               0.03
890      153.78032     -  153.83032      -5.72259948329        0               0.05
891      153.84037     -  153.86033      -5.45208939077        10               0.01996
892      153.87032     -  153.91032      -5.72259948329        0               0.04
893      153.92033     -  154.02033      -5.45208939077        10               0.1
894      154.03056     -  154.13037      -5.72259948329        0               0.09981
895      154.14037     -  154.19032      -5.45208939077        10               0.04995
896      154.20182     -  154.26033      -5.72259948329        0               0.05851
897      154.27037     -  154.27037      -6.17114501277        13               0.0
898      154.28033     -  154.28033      -6.23795522814        1               0.0
899      154.29032     -  154.29032      -6.17114501277        13               0.0
900      154.30033     -  154.32037      -5.80876930673        9               0.02004
901      154.33032     -  154.35032      -6.17114501277        13               0.02
902      154.36037     -  154.36037      -6.23795522814        1               0.0
903      154.37031     -  154.37031      -6.17114501277        13               0.0
904      154.38037     -  154.38037      -6.23795522814        1               0.0
905      154.39033     -  154.40037      -6.17114501277        13               0.01004
906      154.41033     -  154.41033      -6.23795522814        1               0.0
907      154.42032     -  154.42032      -6.17114501277        13               0.0
908      154.43033     -  154.43033      -6.23795522814        1               0.0
909      154.44032     -  154.45033      -6.17114501277        13               0.01001
910      154.46037     -  154.46037      -6.23795522814        1               0.0
911      154.47037     -  154.47037      -6.17114501277        13               0.0
912      154.48032     -  154.48032      -6.23795522814        1               0.0
913      154.49037     -  154.49037      -6.11490127714        4               0.0
914      154.50032     -  154.52032      -5.97491598029        14               0.02
915      154.53037     -  154.55035      -5.72259948329        0               0.01998
916      154.56136     -  154.71038      -5.45208939077        10               0.14902
917      154.72032     -  154.76036      -5.72259948329        0               0.04004
918      154.77038     -  154.84047      -5.45208939077        10               0.07009
919      154.85033     -  154.90032      -5.72259948329        0               0.04999
920      154.91037     -  154.97037      -5.45208939077        10               0.06
921      154.98051     -  155.02032      -5.72259948329        0               0.03981
922      155.03037     -  155.08037      -5.97491598029        14               0.05
923      155.09048     -  155.13033      -5.72259948329        0               0.03985
924      155.14032     -  155.20032      -5.97491598029        14               0.06
925      155.21042     -  155.21042      -5.72259948329        0               0.0
926      155.22037     -  155.32037      -5.45208939077        10               0.1
927      155.33037     -  155.33037      -5.72259948329        0               0.0
928      155.34042     -  155.43033      -5.45208939077        10               0.08991
929      155.44032     -  155.48032      -5.72259948329        0               0.04
930      155.49037     -  155.75033      -5.45208939077        10               0.25996
931      155.76032     -  156.12032      -5.80876930673        9               0.36
932      156.13038     -  156.25037      -5.45208939077        10               0.11999
933      156.26031     -  156.29031      -5.72259948329        0               0.03
934      156.30032     -  156.63037      -5.45208939077        10               0.33005
935      156.64038     -  156.69038      -5.72259948329        0               0.05
936      156.70038     -  156.90032      -5.45208939077        10               0.19994
937      156.91038     -  157.03045      -5.72259948329        0               0.12007
