Number of Rows
--------------
9974
 
Hidden States
-------------
[3 3 3 ... 9 9 3]
 
Record of all hidden state
**********************************
No.     TIME Start  -  TIME End      VALUE           Hidden State {}th       Time domain
0      0.04462     -  0.15037      -5.53120265886        3               0.10575
1      0.16041     -  0.49041      -5.7025623063        10               0.33
2      0.50036     -  0.52032      -5.60393457343        6               0.01996
3      0.53032     -  0.73032      -5.65208996548        13               0.2
4      0.74032     -  0.74032      -5.67399385201        14               0.0
5      0.75032     -  0.75032      -5.72093646818        5               0.0
6      0.76037     -  0.86037      -5.60393457343        6               0.1
7      0.87032     -  0.92032      -5.53120265886        3               0.05
8      0.93037     -  1.03033      -5.7025623063        10               0.09996
9      1.04033     -  1.14037      -5.60393457343        6               0.10004
10      1.15037     -  1.15037      -5.38912077556        12               0.0
11      1.16032     -  1.17033      -5.60393457343        6               0.01001
12      1.18037     -  1.26037      -5.53120265886        3               0.08
13      1.27037     -  1.36035      -5.60393457343        6               0.08998
14      1.37037     -  1.54033      -5.7025623063        10               0.16996
15      1.55037     -  1.66032      -5.60393457343        6               0.10995
16      1.67037     -  1.76036      -5.7025623063        10               0.08999
17      1.77036     -  1.82032      -5.81768186002        2               0.04996
18      1.83037     -  1.86032      -5.7025623063        10               0.02995
19      1.87037     -  2.12037      -5.81768186002        2               0.25
20      2.13037     -  2.13037      -5.7025623063        10               0.0
21      2.14032     -  2.15037      -5.53120265886        3               0.01005
22      2.16032     -  2.30032      -5.7025623063        10               0.14
23      2.31033     -  2.36036      -5.53120265886        3               0.05003
24      2.37038     -  3.03031      -5.7025623063        10               0.65993
25      3.04036     -  3.32032      -5.53120265886        3               0.27996
26      3.33037     -  3.37032      -5.7025623063        10               0.03995
27      3.38037     -  3.42032      -5.53120265886        3               0.03995
28      3.43032     -  3.45037      -5.18450133598        17               0.02005
29      3.46032     -  3.61037      -5.53120265886        3               0.15005
30      3.62044     -  3.79037      -5.7025623063        10               0.16993
31      3.80036     -  3.82102      -5.60393457343        6               0.02066
32      3.83035     -  3.84032      -5.65208996548        13               0.00997
33      3.85039     -  3.85039      -5.67399385201        14               0.0
34      3.86035     -  3.88051      -5.72093646818        5               0.02016
