Number of Rows
--------------
9938
 
Hidden States
-------------
[ 5  8  8 ... 14 14 14]
 
Record of data hidden state
**********************************
No.     mean of X  -  mean of Y      #Number
368      824.51037     -  824.52033      -5.50092846236        8               0.00995999999998
369      824.53033     -  824.56033      -5.52521173291        0               0.03
370      824.57041     -  824.57041      -5.37147303384        15               0.0
371      824.58033     -  824.58033      -5.52521173291        0               0.0
372      824.59033     -  824.59033      -5.37147303384        15               0.0
373      824.60033     -  824.62037      -5.52521173291        0               0.02004
374      824.63037     -  824.63037      -5.46788233529        5               0.0
375      824.64033     -  824.66037      -5.50092846236        8               0.02004
376      824.67037     -  824.82037      -5.46788233529        5               0.15
377      824.83033     -  824.85037      -5.50092846236        8               0.02004
378      824.86037     -  825.47038      -5.46788233529        5               0.61001
379      825.48037     -  825.51037      -5.4182529278        7               0.03
380      825.52037     -  825.57037      -5.46788233529        5               0.0500000000001
381      825.58037     -  825.59037      -5.4182529278        7               0.00999999999999
382      825.60037     -  825.65056      -5.46788233529        5               0.05019
383      825.66032     -  825.68032      -5.50092846236        8               0.0200000000001
384      825.69045     -  825.70037      -5.37147303384        15               0.00991999999997
385      825.71032     -  825.74032      -5.50092846236        8               0.03
386      825.75032     -  825.98037      -5.46788233529        5               0.23005
387      825.99037     -  825.99037      -5.4182529278        7               0.0
388      826.00032     -  826.02032      -5.46788233529        5               0.02
389      826.03032     -  826.15037      -5.50092846236        8               0.12005
390      826.16099     -  826.22037      -5.52521173291        0               0.05938
391      826.23037     -  826.23037      -5.37147303384        15               0.0
392      826.24032     -  826.28037      -5.50092846236        8               0.04005
393      826.29037     -  826.30032      -5.37147303384        15               0.00995
394      826.31032     -  826.36032      -5.52521173291        0               0.05
395      826.37032     -  826.42032      -5.50092846236        8               0.05
396      826.43037     -  826.43037      -5.46788233529        5               0.0
397      826.44041     -  826.46036      -5.50092846236        8               0.01995
398      826.47051     -  826.47051      -5.46788233529        5               0.0
399      826.48037     -  826.52037      -5.50092846236        8               0.04
400      826.53037     -  826.56037      -5.46788233529        5               0.0300000000001
401      826.57032     -  826.66032      -5.50092846236        8               0.0899999999999
402      826.67032     -  826.67032      -5.46788233529        5               0.0
403      826.68032     -  826.74032      -5.50092846236        8               0.0599999999999
404      826.75032     -  826.89032      -5.52521173291        0               0.14
405      826.90032     -  826.91101      -5.46788233529        5               0.0106900000001
406      826.92036     -  827.04037      -5.50092846236        8               0.12001
407      827.05163     -  827.06037      -5.46788233529        5               0.00873999999999
408      827.07032     -  827.30156      -5.52521173291        0               0.23124
409      827.31032     -  827.33043      -5.46788233529        5               0.0201099999999
410      827.34037     -  827.37039      -5.52521173291        0               0.03002
411      827.38037     -  827.63032      -5.50092846236        8               0.24995
412      827.64037     -  827.65037      -5.46788233529        5               0.00999999999999
413      827.66032     -  827.81036      -5.50092846236        8               0.15004
414      827.82037     -  828.23031      -5.52521173291        0               0.40994
415      828.24093     -  828.40037      -5.64050299191        4               0.15944
416      828.41037     -  829.07032      -5.52521173291        0               0.65995
417      829.08037     -  829.09037      -5.37147303384        15               0.00999999999999
418      829.10037     -  829.16103      -5.50092846236        8               0.06066
419      829.17031     -  829.20037      -5.46788233529        5               0.03006
420      829.21033     -  829.27032      -5.50092846236        8               0.05999
421      829.28037     -  829.33033      -5.46788233529        5               0.0499600000001
422      829.34037     -  829.48035      -5.50092846236        8               0.13998
423      829.49033     -  829.53037      -5.46788233529        5               0.04004
424      829.54037     -  829.60033      -5.50092846236        8               0.0599599999999
425      829.61031     -  829.73037      -5.52521173291        0               0.12006
426      829.74037     -  829.80033      -5.50092846236        8               0.05996
427      829.81033     -  829.88038      -5.46788233529        5               0.0700499999999
428      829.89033     -  830.05033      -5.50092846236        8               0.16
429      830.06033     -  830.09033      -5.46788233529        5               0.03
430      830.10037     -  830.14037      -5.50092846236        8               0.04
431      830.15038     -  830.15038      -5.46788233529        5               0.0
432      830.16102     -  830.26038      -5.50092846236        8               0.09936
433      830.27033     -  830.32038      -5.52521173291        0               0.0500500000001
434      830.33044     -  830.43037      -5.50092846236        8               0.0999300000001
435      830.44047     -  830.45037      -5.46788233529        5               0.00990000000002
436      830.4607     -  830.49038      -5.50092846236        8               0.02968
437      830.50033     -  830.67036      -5.52521173291        0               0.17003
438      830.68033     -  830.76172      -5.50092846236        8               0.0813899999999
439      830.77033     -  830.77033      -5.46788233529        5               0.0
440      830.78031     -  830.82035      -5.52521173291        0               0.04004
441      830.83035     -  830.83035      -5.46788233529        5               0.0
442      830.84036     -  830.96033      -5.50092846236        8               0.11997
443      830.97037     -  831.07038      -5.52521173291        0               0.10001
444      831.08043     -  831.29031      -5.50092846236        8               0.20988
445      831.30187     -  831.30187      -5.46788233529        5               0.0
446      831.31033     -  831.77036      -5.50092846236        8               0.46003
447      831.78033     -  831.78033      -5.46788233529        5               0.0
448      831.79032     -  831.87037      -5.50092846236        8               0.08005
449      831.88033     -  831.89036      -5.46788233529        5               0.01003
450      831.90033     -  832.06033      -5.52521173291        0               0.16
451      832.07032     -  832.18033      -5.50092846236        8               0.11001
452      832.19032     -  832.32038      -5.52521173291        0               0.13006
453      832.33043     -  832.44043      -5.50092846236        8               0.11
454      832.45033     -  832.48037      -5.46788233529        5               0.03004
455      832.49033     -  832.57037      -5.50092846236        8               0.0800400000001
456      832.58037     -  832.61033      -5.46788233529        5               0.02996
457      832.62032     -  832.70036      -5.50092846236        8               0.0800400000001
458      832.71037     -  832.74033      -5.46788233529        5               0.02996
459      832.75032     -  832.76033      -5.50092846236        8               0.01001
460      832.77049     -  832.87037      -5.52521173291        0               0.09988
461      832.88037     -  832.94033      -5.46788233529        5               0.05996
462      832.95037     -  833.31036      -5.50092846236        8               0.35999
463      833.32032     -  833.32032      -5.37147303384        15               0.0
464      833.33033     -  833.39036      -5.50092846236        8               0.06003
465      833.40037     -  833.64032      -5.52521173291        0               0.23995
466      833.65032     -  833.65032      -5.50092846236        8               0.0
467      833.66315     -  834.87065      -3.36100878731        3               1.2075
468      834.91271     -  834.92037      -5.50092846236        8               0.0076600000001
469      834.93037     -  834.98032      -5.46788233529        5               0.04995
470      834.99032     -  835.07032      -5.50092846236        8               0.08
471      835.0804     -  835.23032      -5.46788233529        5               0.14992
472      835.24043     -  835.31037      -5.50092846236        8               0.0699400000001
473      835.32037     -  835.33037      -5.46788233529        5               0.00999999999999
474      835.34037     -  835.38032      -5.50092846236        8               0.03995
475      835.39042     -  835.45032      -5.46788233529        5               0.0599000000001
476      835.46032     -  835.60032      -5.50092846236        8               0.14
477      835.61032     -  835.66032      -5.52521173291        0               0.05
478      835.67036     -  835.76032      -5.50092846236        8               0.08996
479      835.77033     -  835.85032      -5.46788233529        5               0.0799900000001
480      835.86032     -  835.92037      -5.50092846236        8               0.06005
481      835.93033     -  835.99037      -5.46788233529        5               0.06004
482      836.00037     -  836.07037      -5.50092846236        8               0.0700000000001
483      836.08041     -  836.21037      -5.46788233529        5               0.12996
484      836.22032     -  836.22032      -5.4182529278        7               0.0
485      836.23032     -  836.28032      -5.46788233529        5               0.05
486      836.29037     -  836.29037      -5.37147303384        15               0.0
487      836.30032     -  836.33036      -5.50092846236        8               0.03004
488      836.34037     -  836.35037      -5.46788233529        5               0.00999999999999
489      836.36032     -  836.42032      -5.50092846236        8               0.0599999999999
490      836.43037     -  836.45037      -5.46788233529        5               0.02
491      836.46032     -  836.60037      -5.50092846236        8               0.14005
492      836.61031     -  836.61031      -5.46788233529        5               0.0
493      836.62038     -  836.69032      -5.50092846236        8               0.0699400000001
494      836.70032     -  836.81032      -5.52521173291        0               0.11
495      836.82037     -  836.86037      -5.46788233529        5               0.04
496      836.87032     -  837.11036      -5.50092846236        8               0.24004
497      837.12037     -  837.21032      -5.46788233529        5               0.08995
498      837.22035     -  837.27031      -5.50092846236        8               0.0499599999999
499      837.28031     -  837.28031      -5.46788233529        5               0.0
500      837.29035     -  837.33036      -5.64050299191        4               0.0400100000001
501      837.34031     -  837.87032      -5.60374132216        12               0.53001
502      837.88037     -  837.88037      -5.53915973045        6               0.0
503      837.89032     -  837.94037      -5.60374132216        12               0.0500500000001
504      837.95037     -  837.95037      -5.37147303384        15               0.0
505      837.96037     -  838.25032      -5.64050299191        4               0.28995
506      838.26037     -  838.31032      -5.69381816614        11               0.0499500000001
507      838.32037     -  838.48033      -5.64050299191        4               0.15996
508      838.49032     -  838.5117      -5.53915973045        6               0.02138
509      838.52047     -  838.52047      -5.60374132216        12               0.0
510      838.53037     -  839.03037      -5.64050299191        4               0.5
511      839.04032     -  839.13033      -5.60374132216        12               0.09001
512      839.14032     -  839.63049      -5.57780151223        10               0.49017
513      839.64036     -  839.78031      -5.60374132216        12               0.13995
514      839.79079     -  840.07037      -5.57780151223        10               0.27958
515      840.08037     -  840.19048      -5.55893091787        14               0.11011
516      840.20032     -  840.25032      -5.57780151223        10               0.05
517      840.26032     -  840.40037      -5.60374132216        12               0.14005
518      840.41111     -  840.41111      -5.53915973045        6               0.0
519      840.42032     -  840.72036      -5.60374132216        12               0.30004
520      840.73032     -  841.09032      -5.57780151223        10               0.36
521      841.10033     -  841.18032      -5.60374132216        12               0.0799900000001
522      841.1904     -  841.1904      -5.53915973045        6               0.0
523      841.20036     -  841.28036      -5.60374132216        12               0.0799999999999
524      841.29037     -  841.29037      -5.53915973045        6               0.0
525      841.30165     -  841.49033      -5.57780151223        10               0.18868
526      841.50032     -  841.50032      -5.37147303384        15               0.0
527      841.51037     -  841.64031      -5.57780151223        10               0.12994
528      841.65037     -  841.65037      -5.60374132216        12               0.0
529      841.66108     -  841.68037      -5.64050299191        4               0.0192900000001
530      841.6904     -  841.73033      -5.60374132216        12               0.03993
531      841.74032     -  841.9404      -5.57780151223        10               0.20008
532      841.95032     -  841.95032      -5.10185539429        2               0.0
533      841.96032     -  842.62032      -4.89610596363        9               0.66
534      842.63032     -  842.63032      -5.10185539429        2               0.0
535      842.64032     -  843.70037      -4.89610596363        9               1.06005
536      843.71036     -  843.71036      -4.52912809899        1               0.0
537      843.72037     -  844.90037      -4.89610596363        9               1.18
538      844.91115     -  844.91115      -5.10185539429        2               0.0
539      844.92031     -  844.95031      -5.60374132216        12               0.03
540      844.96096     -  845.40032      -5.57780151223        10               0.43936
541      845.41037     -  845.67033      -5.55893091787        14               0.25996
542      845.68037     -  845.70037      -5.57780151223        10               0.02
543      845.71033     -  845.76032      -5.60374132216        12               0.04999
544      845.77056     -  845.97037      -5.57780151223        10               0.19981
545      845.98033     -  846.16036      -5.55893091787        14               0.18003
546      846.17037     -  846.52037      -5.57780151223        10               0.35
547      846.53032     -  847.19033      -5.55893091787        14               0.66001
548      847.20032     -  847.31036      -5.57780151223        10               0.11004
549      847.32037     -  847.57032      -5.55893091787        14               0.24995
550      847.58033     -  847.58033      -5.37147303384        15               0.0
551      847.59036     -  848.05168      -5.55893091787        14               0.46132
552      848.06032     -  848.06032      -5.37147303384        15               0.0
553      848.07033     -  848.45033      -5.55893091787        14               0.38
554      848.46032     -  848.46032      -5.37147303384        15               0.0
555      848.47037     -  848.49037      -5.52521173291        0               0.02
556      848.50032     -  848.55033      -5.46788233529        5               0.05001
557      848.56036     -  848.98032      -5.4182529278        7               0.41996
558      848.99033     -  849.05037      -5.46788233529        5               0.0600400000001
559      849.06032     -  849.06032      -5.37147303384        15               0.0
560      849.07033     -  849.31036      -5.46788233529        5               0.24003
561      849.32033     -  849.36033      -5.4182529278        7               0.04
562      849.37036     -  849.43032      -5.46788233529        5               0.05996
563      849.44037     -  849.45032      -5.50092846236        8               0.00995
564      849.46033     -  849.47036      -5.52521173291        0               0.01003
565      849.48037     -  849.48037      -5.37147303384        15               0.0
566      849.49032     -  849.60033      -5.50092846236        8               0.11001
567      849.61045     -  849.66033      -5.46788233529        5               0.04988
568      849.67036     -  849.71032      -5.50092846236        8               0.0399600000001
569      849.72033     -  849.91112      -5.46788233529        5               0.19079
570      849.92036     -  850.00036      -5.52521173291        0               0.08
571      850.01033     -  850.03032      -5.50092846236        8               0.01999
572      850.04037     -  850.04037      -5.46788233529        5               0.0
573      850.05032     -  850.08032      -5.4182529278        7               0.03
574      850.09037     -  850.15037      -5.46788233529        5               0.0599999999999
575      850.16037     -  850.20032      -5.50092846236        8               0.0399500000001
576      850.21033     -  850.28032      -5.46788233529        5               0.06999
577      850.29033     -  850.31037      -5.50092846236        8               0.02004
578      850.32032     -  850.43033      -5.46788233529        5               0.11001
579      850.44042     -  850.44042      -5.4182529278        7               0.0
580      850.45033     -  850.53037      -5.46788233529        5               0.0800399999999
581      850.54036     -  850.59033      -5.50092846236        8               0.04997
582      850.60032     -  850.62032      -5.46788233529        5               0.02
583      850.63033     -  850.70037      -5.50092846236        8               0.0700400000001
584      850.71037     -  850.77031      -5.46788233529        5               0.05994
585      850.78035     -  850.81035      -5.50092846236        8               0.03
586      850.82036     -  850.82036      -5.37147303384        15               0.0
587      850.83036     -  851.01037      -5.57780151223        10               0.18001
588      851.02037     -  851.07037      -5.55893091787        14               0.0500000000001
589      851.08032     -  851.11033      -5.57780151223        10               0.0300099999999
590      851.12032     -  851.37032      -5.60374132216        12               0.25
591      851.38036     -  851.57032      -5.57780151223        10               0.18996
592      851.58032     -  851.63049      -5.60374132216        12               0.05017
593      851.64033     -  851.64033      -5.53915973045        6               0.0
594      851.65032     -  851.76037      -5.57780151223        10               0.11005
595      851.77036     -  851.77036      -5.37147303384        15               0.0
596      851.78032     -  851.81036      -5.55893091787        14               0.03004
597      851.82033     -  851.91032      -5.57780151223        10               0.0899899999999
598      851.92037     -  852.05166      -5.60374132216        12               0.13129
599      852.06037     -  852.06037      -5.37147303384        15               0.0
600      852.07037     -  852.07037      -5.55893091787        14               0.0
601      852.08033     -  852.21032      -5.57780151223        10               0.12999
602      852.22037     -  852.24057      -5.60374132216        12               0.0202
603      852.25037     -  852.76037      -4.52912809899        1               0.51
604      852.77037     -  853.00033      -4.44271866439        13               0.22996
605      853.01038     -  853.06033      -4.52912809899        1               0.04995
606      853.07033     -  854.18037      -4.44271866439        13               1.11004
607      854.19037     -  854.23033      -4.52912809899        1               0.03996
608      854.24033     -  855.42037      -4.44271866439        13               1.18004
609      855.43032     -  855.44043      -4.52912809899        1               0.0101099999999
610      855.45032     -  855.49036      -4.44271866439        13               0.04004
611      855.50037     -  855.62033      -4.52912809899        1               0.11996
612      855.6304     -  855.75033      -4.44271866439        13               0.11993
613      855.76033     -  855.76033      -4.52912809899        1               0.0
614      855.77077     -  855.77077      -5.37147303384        15               0.0
615      855.78037     -  855.85033      -5.60374132216        12               0.06996
616      855.86038     -  855.92033      -5.57780151223        10               0.0599500000001
617      855.93033     -  855.95033      -5.10185539429        2               0.02
618      855.96036     -  855.97037      -4.52912809899        1               0.01001
619      855.98037     -  855.99037      -5.10185539429        2               0.00999999999999
620      856.00031     -  856.10045      -5.60374132216        12               0.10014
621      856.11033     -  856.11033      -5.37147303384        15               0.0
622      856.12031     -  856.75033      -5.60374132216        12               0.63002
623      856.76037     -  856.76037      -5.53915973045        6               0.0
624      856.77033     -  856.79037      -5.46788233529        5               0.0200400000001
625      856.80032     -  856.83033      -5.50092846236        8               0.0300099999999
626      856.84032     -  856.87033      -5.46788233529        5               0.0300099999999
627      856.88032     -  856.90036      -5.37147303384        15               0.02004
628      856.91033     -  856.97037      -5.46788233529        5               0.06004
629      856.98031     -  857.05032      -5.50092846236        8               0.07001
630      857.06032     -  857.16031      -5.46788233529        5               0.0999899999999
631      857.17035     -  857.22031      -5.50092846236        8               0.0499600000001
632      857.23031     -  857.41032      -5.46788233529        5               0.18001
633      857.42037     -  857.48037      -5.50092846236        8               0.0599999999999
634      857.49032     -  857.82033      -5.46788233529        5               0.33001
635      857.83049     -  857.87037      -5.50092846236        8               0.0398799999999
636      857.88078     -  858.01037      -5.46788233529        5               0.12959
637      858.02032     -  858.18036      -5.50092846236        8               0.16004
638      858.19033     -  858.19033      -5.37147303384        15               0.0
639      858.20032     -  858.27068      -5.50092846236        8               0.0703599999999
640      858.28031     -  858.29049      -5.46788233529        5               0.01018
641      858.30032     -  858.35033      -5.50092846236        8               0.0500099999999
642      858.36032     -  858.36032      -5.46788233529        5               0.0
643      858.37037     -  858.46032      -5.52521173291        0               0.08995
644      858.47037     -  858.58053      -5.46788233529        5               0.11016
645      858.59037     -  858.60036      -5.50092846236        8               0.00999000000002
646      858.61037     -  859.11032      -5.46788233529        5               0.49995
647      859.12033     -  859.18033      -5.4182529278        7               0.0600000000001
648      859.19047     -  859.53036      -5.46788233529        5               0.33989
649      859.54032     -  859.57032      -5.50092846236        8               0.0300000000001
650      859.58033     -  859.65032      -5.46788233529        5               0.06999
651      859.66037     -  859.75036      -5.4182529278        7               0.0899900000001
652      859.76032     -  859.81036      -5.46788233529        5               0.05004
653      859.82037     -  859.84037      -5.4182529278        7               0.02
654      859.85036     -  860.35037      -5.46788233529        5               0.50001
655      860.36036     -  860.46032      -5.50092846236        8               0.09996
656      860.47037     -  860.48034      -5.46788233529        5               0.00996999999995
657      860.49037     -  860.52032      -5.50092846236        8               0.02995
658      860.53032     -  860.56036      -5.46788233529        5               0.03004
659      860.57037     -  860.66036      -5.50092846236        8               0.0899899999999
660      860.67037     -  860.87037      -5.46788233529        5               0.2
661      860.88032     -  860.93037      -5.50092846236        8               0.0500500000001
662      860.94036     -  861.07033      -5.46788233529        5               0.12997
663      861.08046     -  861.16033      -5.4182529278        7               0.07987
664      861.17036     -  861.28037      -5.46788233529        5               0.11001
665      861.29036     -  861.31036      -5.50092846236        8               0.02
666      861.32033     -  861.35032      -5.46788233529        5               0.02999
667      861.36037     -  861.39037      -5.4182529278        7               0.03
668      861.40036     -  861.48031      -5.46788233529        5               0.0799500000001
669      861.49033     -  861.49033      -5.37147303384        15               0.0
670      861.50032     -  861.58044      -4.52912809899        1               0.08012
671      861.59037     -  861.6306      -4.44271866439        13               0.04023
672      861.64037     -  861.80036      -5.4182529278        7               0.15999
673      861.81037     -  862.13037      -5.46788233529        5               0.32
674      862.14036     -  862.15033      -5.50092846236        8               0.00997000000007
675      862.16126     -  862.19041      -5.46788233529        5               0.0291500000001
676      862.20036     -  862.23033      -5.50092846236        8               0.0299699999999
677      862.24032     -  862.24032      -5.46788233529        5               0.0
678      862.25033     -  862.26032      -5.37147303384        15               0.00999000000002
679      862.27037     -  862.28032      -5.46788233529        5               0.00995
680      862.29037     -  862.34032      -5.50092846236        8               0.04995
681      862.35037     -  862.39037      -5.46788233529        5               0.04
682      862.40036     -  862.42032      -5.50092846236        8               0.01996
683      862.43032     -  862.45032      -5.46788233529        5               0.02
684      862.46036     -  862.47037      -5.50092846236        8               0.01001
685      862.48032     -  862.56039      -5.52521173291        0               0.08007
686      862.57032     -  862.57032      -5.37147303384        15               0.0
687      862.58046     -  862.64032      -5.52521173291        0               0.05986
688      862.65033     -  862.65033      -5.64050299191        4               0.0
689      862.66036     -  862.88031      -5.69381816614        11               0.21995
690      862.89037     -  862.89037      -5.52521173291        0               0.0
691      862.90032     -  862.91033      -5.46788233529        5               0.0100100000001
692      862.92036     -  862.93033      -5.50092846236        8               0.00997000000007
693      862.94032     -  862.95033      -5.46788233529        5               0.01001
694      862.96036     -  863.00036      -5.50092846236        8               0.04
695      863.01037     -  863.01037      -5.46788233529        5               0.0
696      863.02036     -  863.03037      -5.4182529278        7               0.01001
697      863.04032     -  863.06032      -5.46788233529        5               0.0200000000001
698      863.07033     -  863.09036      -5.4182529278        7               0.02003
699      863.10056     -  863.16032      -5.46788233529        5               0.05976
700      863.17033     -  863.20036      -5.4182529278        7               0.03003
701      863.21033     -  863.27035      -5.46788233529        5               0.06002
702      863.28031     -  863.28031      -5.50092846236        8               0.0
703      863.29031     -  863.46032      -5.52521173291        0               0.17001
704      863.47032     -  863.55036      -5.50092846236        8               0.0800399999999
705      863.56033     -  863.64037      -5.46788233529        5               0.0800399999999
706      863.65036     -  863.73032      -5.50092846236        8               0.07996
707      863.74032     -  863.84031      -5.46788233529        5               0.09999
708      863.85037     -  863.96037      -5.50092846236        8               0.11
709      863.97032     -  864.01032      -5.46788233529        5               0.04
710      864.02033     -  864.22032      -5.52521173291        0               0.19999
711      864.23031     -  864.27074      -5.50092846236        8               0.04043
712      864.28031     -  864.31036      -5.46788233529        5               0.03005
713      864.32037     -  864.39036      -5.50092846236        8               0.06999
714      864.40033     -  864.57032      -5.52521173291        0               0.16999
715      864.58052     -  864.62037      -5.46788233529        5               0.03985
716      864.63032     -  864.70037      -5.50092846236        8               0.07005
717      864.71032     -  864.71032      -5.46788233529        5               0.0
718      864.72032     -  864.75036      -5.52521173291        0               0.03004
719      864.76033     -  864.81036      -5.50092846236        8               0.05003
720      864.82033     -  864.87036      -5.46788233529        5               0.05003
721      864.88033     -  864.89032      -5.50092846236        8               0.00999000000002
722      864.90037     -  865.02072      -5.52521173291        0               0.12035
723      865.03032     -  865.0518      -5.50092846236        8               0.02148
724      865.06033     -  865.18037      -5.46788233529        5               0.12004
725      865.1904     -  865.26037      -5.50092846236        8               0.06997
726      865.27036     -  865.34037      -5.52521173291        0               0.07001
727      865.35032     -  865.35032      -5.46788233529        5               0.0
728      865.36037     -  865.42032      -5.50092846236        8               0.05995
729      865.43037     -  865.46037      -5.52521173291        0               0.03
730      865.47032     -  865.57037      -5.50092846236        8               0.10005
731      865.58033     -  865.59037      -5.46788233529        5               0.01004
732      865.60033     -  865.70033      -5.50092846236        8               0.1
733      865.71032     -  865.73032      -5.46788233529        5               0.02
734      865.74033     -  865.82037      -5.50092846236        8               0.0800400000001
735      865.83046     -  865.84037      -5.37147303384        15               0.00990999999999
736      865.85041     -  865.89032      -5.50092846236        8               0.03991
737      865.90033     -  865.90033      -5.46788233529        5               0.0
738      865.91032     -  865.97037      -5.50092846236        8               0.06005
739      865.98032     -  866.03032      -5.46788233529        5               0.05
740      866.04037     -  866.11037      -5.50092846236        8               0.0699999999999
741      866.12037     -  866.14033      -5.46788233529        5               0.01996
742      866.15036     -  866.30037      -5.50092846236        8               0.15001
743      866.31031     -  866.33037      -5.46788233529        5               0.0200600000001
744      866.34032     -  866.39037      -5.50092846236        8               0.0500499999999
745      866.40037     -  866.41032      -5.46788233529        5               0.00995
746      866.42032     -  866.47037      -5.50092846236        8               0.0500500000001
747      866.48032     -  866.50037      -5.46788233529        5               0.02005
748      866.51037     -  866.69048      -5.4182529278        7               0.18011
749      866.70032     -  866.76036      -5.46788233529        5               0.06004
750      866.77074     -  867.07032      -5.4182529278        7               0.29958
751      867.08033     -  867.14037      -5.46788233529        5               0.06004
752      867.15032     -  867.42032      -5.4182529278        7               0.27
753      867.43032     -  867.58032      -5.46788233529        5               0.15
754      867.59032     -  867.73031      -5.50092846236        8               0.13999
755      867.74083     -  867.88037      -5.46788233529        5               0.13954
756      867.89032     -  868.05032      -5.50092846236        8               0.16
757      868.06032     -  868.12032      -5.46788233529        5               0.0599999999999
758      868.13037     -  868.17032      -5.50092846236        8               0.03995
759      868.18032     -  868.28037      -5.46788233529        5               0.10005
760      868.29032     -  868.29032      -5.4182529278        7               0.0
761      868.30037     -  868.40032      -5.46788233529        5               0.0999499999999
762      868.41037     -  868.45033      -5.50092846236        8               0.0399600000001
763      868.46037     -  868.52037      -5.46788233529        5               0.0599999999999
764      868.53032     -  868.57037      -5.4182529278        7               0.0400500000001
765      868.5805     -  868.61033      -5.46788233529        5               0.0298299999999
766      868.62032     -  868.63032      -5.4182529278        7               0.00999999999999
767      868.64036     -  868.72032      -5.46788233529        5               0.07996
768      868.73037     -  868.74032      -5.4182529278        7               0.00995
769      868.75032     -  869.00032      -5.46788233529        5               0.25
770      869.01032     -  869.05176      -5.50092846236        8               0.04144
771      869.06031     -  869.06031      -5.37147303384        15               0.0
772      869.07032     -  869.15037      -5.50092846236        8               0.0800499999999
773      869.16033     -  869.18037      -5.46788233529        5               0.02004
774      869.1904     -  869.25032      -5.50092846236        8               0.05992
775      869.26033     -  869.41121      -5.46788233529        5               0.15088
776      869.42032     -  869.45032      -5.4182529278        7               0.0300000000001
777      869.46037     -  869.57036      -5.46788233529        5               0.10999
778      869.58058     -  869.70037      -5.4182529278        7               0.11979
779      869.71037     -  869.86033      -5.46788233529        5               0.14996
780      869.87037     -  869.87037      -4.52912809899        1               0.0
781      869.88037     -  869.90037      -5.50092846236        8               0.02
782      869.91129     -  870.34037      -5.46788233529        5               0.42908
783      870.35037     -  870.37037      -5.4182529278        7               0.02
784      870.38032     -  870.51033      -5.46788233529        5               0.13001
785      870.52032     -  870.52032      -5.4182529278        7               0.0
786      870.53037     -  870.64032      -5.46788233529        5               0.10995
787      870.65033     -  870.74032      -5.50092846236        8               0.0899899999999
788      870.75042     -  871.11031      -5.46788233529        5               0.35989
789      871.12031     -  871.36032      -5.50092846236        8               0.24001
790      871.37033     -  871.62037      -5.46788233529        5               0.25004
791      871.63037     -  871.69036      -5.4182529278        7               0.0599900000001
792      871.70033     -  871.96032      -5.46788233529        5               0.25999
793      871.97031     -  871.97031      -5.37147303384        15               0.0
794      871.98033     -  872.02037      -5.50092846236        8               0.04004
795      872.03032     -  872.11032      -5.46788233529        5               0.08
796      872.12037     -  872.13032      -5.4182529278        7               0.00995
797      872.14037     -  872.29032      -5.46788233529        5               0.14995
798      872.30033     -  872.38033      -5.50092846236        8               0.0799999999999
799      872.39032     -  872.54037      -5.46788233529        5               0.15005
800      872.55174     -  872.57032      -5.4182529278        7               0.01858
801      872.58056     -  872.58056      -5.46788233529        5               0.0
802      872.59037     -  872.59037      -4.52912809899        1               0.0
803      872.60037     -  873.83037      -5.10185539429        2               1.23
804      873.84037     -  873.90033      -4.89610596363        9               0.05996
805      873.91037     -  874.10037      -5.10185539429        2               0.19
806      874.11032     -  874.12032      -4.52912809899        1               0.00999999999999
807      874.13045     -  875.40033      -5.10185539429        2               1.26988
808      875.41134     -  875.44046      -4.89610596363        9               0.02912
809      875.45037     -  875.77076      -5.10185539429        2               0.32039
810      875.78037     -  875.79032      -5.37147303384        15               0.00995
811      875.80037     -  876.81037      -5.55893091787        14               1.01
812      876.82036     -  876.89033      -5.57780151223        10               0.0699699999999
813      876.90037     -  877.10037      -5.55893091787        14               0.2
814      877.11033     -  877.11033      -5.57780151223        10               0.0
815      877.12033     -  877.14033      -5.60374132216        12               0.02
816      877.15033     -  877.32032      -5.57780151223        10               0.16999
817      877.33033     -  877.42037      -5.60374132216        12               0.09004
818      877.43033     -  877.4404      -5.53915973045        6               0.0100699999999
819      877.45038     -  877.61032      -5.57780151223        10               0.15994
820      877.62037     -  877.63037      -5.60374132216        12               0.00999999999999
821      877.64037     -  877.78033      -5.57780151223        10               0.13996
822      877.79032     -  877.79032      -5.53915973045        6               0.0
823      877.80037     -  877.93036      -5.57780151223        10               0.12999
824      877.94041     -  878.04032      -5.55893091787        14               0.0999099999999
825      878.05036     -  878.05036      -5.37147303384        15               0.0
826      878.06036     -  878.42038      -5.55893091787        14               0.36002
827      878.43036     -  878.50033      -5.57780151223        10               0.06997
828      878.51036     -  878.52037      -5.53915973045        6               0.01001
829      878.53032     -  878.58055      -5.60374132216        12               0.0502300000001
830      878.59032     -  878.59032      -5.53915973045        6               0.0
831      878.60033     -  878.64037      -5.57780151223        10               0.04004
832      878.65032     -  878.68033      -5.60374132216        12               0.0300100000001
833      878.69039     -  878.74033      -5.10185539429        2               0.04994
834      878.75031     -  879.04033      -5.57780151223        10               0.29002
835      879.05032     -  879.07032      -5.60374132216        12               0.02
836      879.08033     -  879.09056      -5.57780151223        10               0.01023
837      879.10036     -  879.29032      -5.55893091787        14               0.18996
838      879.30037     -  879.52074      -5.57780151223        10               0.22037
839      879.53037     -  879.75037      -5.55893091787        14               0.22
840      879.76032     -  879.81033      -5.57780151223        10               0.05001
841      879.82037     -  880.04032      -5.60374132216        12               0.21995
