Number of Rows
--------------
693
 
Hidden States
-------------
[ 7 12  0  0  0 13  7 12  0  0 13  7 12  0  0  2 15 13 10  5  9  9  9  9
53      293.62037     -  293.62037      -6.28429678583        15               0.0
54      293.63037     -  293.63037      -6.42588161643        12               0.0
55      293.64032     -  293.64032      -6.36601449729        0               0.0
56      293.65037     -  293.65037      -6.40775529073        13               0.0
57      293.66032     -  293.66032      -6.4770880934        7               0.0
58      293.67032     -  293.67032      -6.42588161643        12               0.0
59      293.68037     -  293.68037      -6.36601449729        0               0.0
60      293.69032     -  293.69032      -6.26638228765        2               0.0
61      293.70037     -  293.70037      -6.28429678583        15               0.0
62      293.71032     -  293.75037      -6.34903762988        9               0.04005
63      293.76049     -  293.76049      -6.21230543418        14               0.0
64      293.77037     -  293.77037      -5.86455143042        1               0.0
65      293.78032     -  293.78032      -6.03650142314        10               0.0
66      293.79159     -  293.80037      -6.18878434844        5               0.00878
67      293.81037     -  293.88032      -6.34903762988        9               0.06995
68      293.89037     -  293.89037      -6.21230543418        14               0.0
69      293.90109     -  293.90109      -6.28429678583        15               0.0
70      293.91032     -  293.91032      -6.40775529073        13               0.0
71      293.92033     -  293.92033      -6.4770880934        7               0.0
72      293.9304     -  293.9304      -6.42588161643        12               0.0
73      293.94033     -  293.94033      -6.26638228765        2               0.0
74      293.95036     -  293.95036      -6.28429678583        15               0.0
75      293.96037     -  293.96037      -6.40775529073        13               0.0
76      293.97037     -  293.97037      -6.4770880934        7               0.0
77      293.9804     -  293.9804      -6.42588161643        12               0.0
78      293.99032     -  293.99032      -6.36601449729        0               0.0
79      294.00037     -  294.00037      -6.40775529073        13               0.0
80      294.01041     -  294.01041      -6.4770880934        7               0.0
81      294.02032     -  294.02032      -6.42588161643        12               0.0
82      294.03032     -  294.03032      -6.36601449729        0               0.0
83      294.04037     -  294.12037      -5.68094026922        6               0.08
84      294.13036     -  294.14032      -4.98638588878        11               0.00995999999998
85      294.15105     -  294.15105      -5.86455143042        1               0.0
86      294.1981     -  294.25371      -4.75635979982        8               0.05561
87      294.26078     -  294.29186      -4.98638588878        11               0.03108
88      294.30036     -  294.33037      -4.75635979982        8               0.03001
89      294.34033     -  294.4011      -4.98638588878        11               0.06077
90      294.41033     -  294.51033      -5.17532125972        3               0.1
91      294.52033     -  294.52033      -5.86455143042        1               0.0
92      294.53033     -  294.54037      -6.03650142314        10               0.01004
93      294.55033     -  294.55033      -5.86455143042        1               0.0
94      294.56037     -  294.56037      -6.03650142314        10               0.0
95      294.57037     -  294.57037      -5.86455143042        1               0.0
96      294.58037     -  294.59033      -6.34903762988        9               0.00995999999998
97      294.60033     -  294.60033      -6.21230543418        14               0.0
98      294.61037     -  294.62037      -4.98638588878        11               0.00999999999999
99      294.63037     -  294.63037      -5.86455143042        1               0.0
100      294.64037     -  294.64037      -6.42588161643        12               0.0
101      294.65037     -  294.65037      -6.26638228765        2               0.0
102      294.66037     -  294.66037      -6.28429678583        15               0.0
103      294.67033     -  294.67033      -6.40775529073        13               0.0
104      294.68037     -  294.68037      -6.4770880934        7               0.0
105      294.69037     -  294.69037      -6.42588161643        12               0.0
106      294.70033     -  294.70033      -6.36601449729        0               0.0
107      294.71033     -  294.71033      -6.40775529073        13               0.0
108      294.72037     -  294.72037      -6.4770880934        7               0.0
109      294.73056     -  294.73056      -6.42588161643        12               0.0
110      294.74037     -  294.74037      -6.36601449729        0               0.0
111      294.75144     -  294.75144      -6.26638228765        2               0.0
112      294.76037     -  294.76037      -6.28429678583        15               0.0
113      294.77061     -  294.77061      -6.40775529073        13               0.0
114      294.78037     -  294.78037      -6.4770880934        7               0.0
115      294.79167     -  294.79167      -6.26638228765        2               0.0
116      294.80037     -  294.80037      -6.28429678583        15               0.0
117      294.81033     -  294.81033      -6.40775529073        13               0.0
118      294.82041     -  294.82041      -6.4770880934        7               0.0
119      294.83037     -  294.83037      -6.42588161643        12               0.0
120      294.84046     -  294.85033      -6.36601449729        0               0.00986999999998
121      294.86033     -  294.86033      -6.40775529073        13               0.0
122      294.87033     -  294.87033      -6.4770880934        7               0.0
123      294.88032     -  294.88032      -6.42588161643        12               0.0
124      294.89032     -  294.89032      -6.26638228765        2               0.0
125      294.90107     -  294.90107      -6.28429678583        15               0.0
126      294.91037     -  294.91037      -6.40775529073        13               0.0
127      294.92037     -  294.92037      -6.4770880934        7               0.0
128      294.93044     -  294.93044      -6.42588161643        12               0.0
129      294.94033     -  294.94033      -6.36601449729        0               0.0
130      294.95037     -  294.95037      -6.26638228765        2               0.0
131      294.96037     -  294.96037      -6.28429678583        15               0.0
132      294.97037     -  294.97037      -6.40775529073        13               0.0
133      294.98037     -  294.98037      -6.4770880934        7               0.0
134      294.99033     -  294.99033      -6.42588161643        12               0.0
135      295.00036     -  295.00036      -6.26638228765        2               0.0
136      295.01037     -  295.01037      -6.28429678583        15               0.0
137      295.02033     -  295.02033      -6.40775529073        13               0.0
138      295.03033     -  295.03033      -6.4770880934        7               0.0
139      295.04033     -  295.04033      -6.42588161643        12               0.0
140      295.05037     -  295.05037      -6.26638228765        2               0.0
141      295.06037     -  295.06037      -6.28429678583        15               0.0
142      295.07037     -  295.07037      -6.40775529073        13               0.0
143      295.08037     -  295.08037      -6.4770880934        7               0.0
144      295.09033     -  295.09033      -6.42588161643        12               0.0
145      295.10033     -  295.10033      -6.36601449729        0               0.0
146      295.11032     -  295.11032      -6.40775529073        13               0.0
147      295.12032     -  295.12032      -6.4770880934        7               0.0
148      295.13037     -  295.13037      -6.42588161643        12               0.0
149      295.14037     -  295.14037      -6.36601449729        0               0.0
150      295.15106     -  295.15106      -6.40775529073        13               0.0
151      295.16032     -  295.16032      -6.4770880934        7               0.0
152      295.17036     -  295.17036      -6.42588161643        12               0.0
153      295.18037     -  295.18037      -6.36601449729        0               0.0
154      295.19032     -  295.19032      -5.68094026922        6               0.0
155      295.20037     -  295.24032      -6.51597115164        4               0.03995
156      295.25032     -  295.25032      -6.28429678583        15               0.0
157      295.26049     -  295.26049      -6.40775529073        13               0.0
158      295.27031     -  295.27031      -6.4770880934        7               0.0
159      295.28033     -  295.28033      -6.42588161643        12               0.0
160      295.29032     -  295.29032      -6.36601449729        0               0.0
161      295.30033     -  295.30033      -6.26638228765        2               0.0
162      295.31032     -  295.31032      -6.28429678583        15               0.0
163      295.32033     -  295.34032      -6.34903762988        9               0.01999
164      295.35036     -  295.35036      -6.21230543418        14               0.0
165      295.36032     -  295.36032      -6.28429678583        15               0.0
166      295.37032     -  295.37032      -6.40775529073        13               0.0
167      295.38032     -  295.38032      -6.4770880934        7               0.0
168      295.39032     -  295.39032      -6.42588161643        12               0.0
169      295.40033     -  295.40033      -6.26638228765        2               0.0
170      295.41032     -  295.41032      -6.28429678583        15               0.0
171      295.42037     -  295.42037      -6.40775529073        13               0.0
172      295.43036     -  295.43036      -6.4770880934        7               0.0
173      295.44037     -  295.44037      -6.42588161643        12               0.0
174      295.45032     -  295.45032      -6.26638228765        2               0.0
175      295.46033     -  295.46033      -6.28429678583        15               0.0
176      295.47036     -  295.49036      -6.34903762988        9               0.02
177      295.50037     -  295.50037      -6.21230543418        14               0.0
178      295.51036     -  295.51036      -6.26638228765        2               0.0
179      295.52033     -  295.52033      -6.28429678583        15               0.0
180      295.53032     -  295.55036      -6.34903762988        9               0.02004
181      295.56032     -  295.56032      -6.21230543418        14               0.0
182      295.5704     -  295.5704      -6.26638228765        2               0.0
183      295.58037     -  295.58037      -6.28429678583        15               0.0
184      295.59032     -  295.59032      -6.34903762988        9               0.0
185      295.60032     -  295.60032      -6.21230543418        14               0.0
186      295.61032     -  295.61032      -6.26638228765        2               0.0
187      295.62032     -  295.62032      -6.28429678583        15               0.0
188      295.63032     -  295.63032      -6.40775529073        13               0.0
189      295.64033     -  295.64033      -6.26638228765        2               0.0
190      295.65159     -  295.65159      -6.28429678583        15               0.0
191      295.66032     -  295.66032      -6.40775529073        13               0.0
192      295.67036     -  295.67036      -6.4770880934        7               0.0
193      295.68044     -  295.68044      -6.42588161643        12               0.0
194      295.69037     -  295.69037      -6.36601449729        0               0.0
195      295.70069     -  295.70069      -6.26638228765        2               0.0
196      295.71036     -  295.71036      -6.28429678583        15               0.0
197      295.72033     -  295.74033      -6.34903762988        9               0.02
198      295.75032     -  295.75032      -6.21230543418        14               0.0
199      295.76049     -  295.76049      -6.42588161643        12               0.0
200      295.77032     -  295.77032      -6.36601449729        0               0.0
201      295.78032     -  295.78032      -6.40775529073        13               0.0
202      295.79032     -  295.79032      -6.4770880934        7               0.0
203      295.80037     -  295.80037      -6.42588161643        12               0.0
204      295.81036     -  295.81036      -6.36601449729        0               0.0
205      295.82037     -  295.82037      -6.40775529073        13               0.0
206      295.83032     -  295.83032      -6.4770880934        7               0.0
207      295.84037     -  295.84037      -6.42588161643        12               0.0
208      295.85032     -  295.85032      -6.36601449729        0               0.0
209      295.86032     -  295.99032      -6.51597115164        4               0.13
210      296.00032     -  296.00032      -6.28429678583        15               0.0
211      296.01036     -  296.02032      -6.40775529073        13               0.00996000000004
212      296.03032     -  296.03032      -6.4770880934        7               0.0
213      296.04167     -  296.04167      -6.42588161643        12               0.0
214      296.05031     -  296.05031      -6.36601449729        0               0.0
215      296.06037     -  296.07039      -6.40775529073        13               0.01002
216      296.08033     -  296.08033      -6.4770880934        7               0.0
217      296.09032     -  296.09032      -6.42588161643        12               0.0
218      296.10037     -  296.11036      -6.36601449729        0               0.00999000000002
219      296.12037     -  296.12037      -6.40775529073        13               0.0
220      296.13036     -  296.13036      -6.4770880934        7               0.0
221      296.14033     -  296.14033      -6.42588161643        12               0.0
222      296.15032     -  296.16037      -6.36601449729        0               0.01005
223      296.17032     -  296.17032      -6.40775529073        13               0.0
224      296.18048     -  296.18048      -6.4770880934        7               0.0
225      296.19032     -  296.19032      -6.42588161643        12               0.0
226      296.20037     -  296.21032      -6.36601449729        0               0.00995
227      296.22032     -  296.22032      -6.26638228765        2               0.0
228      296.23055     -  296.23055      -6.28429678583        15               0.0
229      296.24037     -  296.24037      -6.36601449729        0               0.0
230      296.25036     -  296.32041      -5.68094026922        6               0.07005
231      296.33032     -  296.36037      -5.17532125972        3               0.03005
232      296.37036     -  296.37036      -6.26638228765        2               0.0
233      296.38032     -  296.38032      -6.28429678583        15               0.0
234      296.39032     -  296.44032      -6.34903762988        9               0.05
235      296.45036     -  296.45036      -6.21230543418        14               0.0
236      296.46032     -  296.46032      -6.28429678583        15               0.0
237      296.47031     -  296.47031      -6.40775529073        13               0.0
238      296.48036     -  296.48036      -6.4770880934        7               0.0
239      296.49036     -  296.49036      -6.26638228765        2               0.0
240      296.50032     -  296.50032      -6.28429678583        15               0.0
241      296.51054     -  296.51054      -6.40775529073        13               0.0
242      296.52031     -  296.52031      -6.4770880934        7               0.0
243      296.53037     -  296.53037      -6.42588161643        12               0.0
244      296.54031     -  296.54031      -6.26638228765        2               0.0
245      296.55032     -  296.55032      -6.28429678583        15               0.0
246      296.56032     -  296.56032      -6.40775529073        13               0.0
247      296.57037     -  296.57037      -6.4770880934        7               0.0
248      296.58031     -  296.58031      -6.42588161643        12               0.0
249      296.59037     -  296.59037      -6.36601449729        0               0.0
250      296.60032     -  296.61037      -5.68094026922        6               0.01005
251      296.62032     -  296.62032      -6.40775529073        13               0.0
252      296.63032     -  296.63032      -6.4770880934        7               0.0
253      296.64036     -  296.64036      -6.42588161643        12               0.0
254      296.65109     -  296.66032      -6.36601449729        0               0.00923
255      296.67037     -  296.67037      -6.40775529073        13               0.0
256      296.68042     -  296.68042      -6.4770880934        7               0.0
257      296.69037     -  296.69037      -6.42588161643        12               0.0
258      296.7004     -  296.7004      -6.26638228765        2               0.0
259      296.71032     -  296.71032      -6.28429678583        15               0.0
260      296.72032     -  296.72032      -6.40775529073        13               0.0
261      296.73037     -  296.73037      -6.4770880934        7               0.0
262      296.74032     -  296.74032      -6.42588161643        12               0.0
263      296.75032     -  296.76053      -6.36601449729        0               0.01021
264      296.77037     -  296.77037      -6.40775529073        13               0.0
265      296.78049     -  296.78049      -6.4770880934        7               0.0
266      296.79164     -  296.79164      -6.42588161643        12               0.0
267      296.80032     -  296.80032      -6.26638228765        2               0.0
268      296.81037     -  296.81037      -6.28429678583        15               0.0
269      296.8204     -  296.83033      -6.40775529073        13               0.00993
270      296.84036     -  296.84036      -6.4770880934        7               0.0
271      296.85032     -  296.85032      -6.42588161643        12               0.0
272      296.86036     -  296.86036      -6.36601449729        0               0.0
273      296.87037     -  296.87037      -6.40775529073        13               0.0
274      296.88036     -  296.88036      -6.4770880934        7               0.0
275      296.89037     -  296.89037      -6.42588161643        12               0.0
276      296.90036     -  296.91037      -6.36601449729        0               0.01001
277      296.92036     -  296.92036      -6.40775529073        13               0.0
278      296.93048     -  296.93048      -6.4770880934        7               0.0
279      296.9404     -  296.9404      -6.42588161643        12               0.0
280      296.95037     -  296.95037      -6.26638228765        2               0.0
281      296.96032     -  296.96032      -6.28429678583        15               0.0
282      296.97037     -  296.97037      -6.34903762988        9               0.0
283      296.98037     -  296.98037      -6.21230543418        14               0.0
284      296.99032     -  296.99032      -6.26638228765        2               0.0
285      297.00036     -  297.00036      -6.28429678583        15               0.0
286      297.01051     -  297.03032      -6.34903762988        9               0.01981
287      297.04166     -  297.04166      -6.21230543418        14               0.0
288      297.05037     -  297.05037      -6.28429678583        15               0.0
289      297.06032     -  297.06032      -6.40775529073        13               0.0
290      297.07048     -  297.07048      -6.4770880934        7               0.0
291      297.08032     -  297.08032      -6.42588161643        12               0.0
292      297.09037     -  297.09037      -6.36601449729        0               0.0
293      297.10032     -  297.10032      -6.26638228765        2               0.0
294      297.11032     -  297.11032      -6.28429678583        15               0.0
295      297.12036     -  297.13037      -6.34903762988        9               0.01001
296      297.14037     -  297.15106      -6.21230543418        14               0.01069
297      297.16036     -  297.16036      -6.26638228765        2               0.0
298      297.17037     -  297.17037      -6.28429678583        15               0.0
299      297.1804     -  297.1804      -6.40775529073        13               0.0
300      297.19032     -  297.19032      -6.4770880934        7               0.0
301      297.20043     -  297.20043      -6.26638228765        2               0.0
302      297.21032     -  297.21032      -6.28429678583        15               0.0
303      297.22037     -  297.22037      -6.40775529073        13               0.0
304      297.23032     -  297.23032      -6.4770880934        7               0.0
305      297.24032     -  297.24032      -6.42588161643        12               0.0
306      297.2506     -  297.2506      -6.36601449729        0               0.0
307      297.26054     -  297.27037      -6.40775529073        13               0.00983000000002
308      297.28032     -  297.28032      -6.4770880934        7               0.0
309      297.29163     -  297.29163      -6.42588161643        12               0.0
310      297.30032     -  297.30032      -6.36601449729        0               0.0
311      297.31036     -  297.31036      -6.03650142314        10               0.0
312      297.32037     -  297.47032      -6.18878434844        5               0.14995
313      297.48032     -  297.48032      -6.34903762988        9               0.0
314      297.49037     -  297.49037      -6.21230543418        14               0.0
315      297.50032     -  297.50032      -5.17532125972        3               0.0
316      297.51032     -  297.52047      -6.03650142314        10               0.01015
317      297.53037     -  297.66032      -6.18878434844        5               0.12995
318      297.67032     -  297.6804      -6.03650142314        10               0.01008
319      297.69032     -  297.69032      -5.86455143042        1               0.0
320      297.70036     -  297.70036      -6.03650142314        10               0.0
321      297.71032     -  297.71032      -5.86455143042        1               0.0
322      297.72036     -  297.72036      -6.03650142314        10               0.0
323      297.73034     -  297.73034      -5.86455143042        1               0.0
324      297.74032     -  297.74032      -6.03650142314        10               0.0
325      297.75032     -  297.77032      -6.18878434844        5               0.02
326      297.78032     -  297.8204      -6.34903762988        9               0.04008
327      297.83032     -  297.83032      -6.21230543418        14               0.0
328      297.84032     -  297.84032      -6.42588161643        12               0.0
329      297.85037     -  297.85037      -6.26638228765        2               0.0
330      297.86036     -  297.86036      -6.28429678583        15               0.0
331      297.87032     -  297.87032      -6.40775529073        13               0.0
332      297.88036     -  297.88036      -6.4770880934        7               0.0
333      297.89032     -  297.89032      -6.26638228765        2               0.0
334      297.90104     -  297.90104      -6.28429678583        15               0.0
335      297.91032     -  297.92032      -6.40775529073        13               0.00999999999999
336      297.93048     -  297.93048      -6.4770880934        7               0.0
337      297.94032     -  297.94032      -6.42588161643        12               0.0
338      297.95037     -  297.95037      -6.26638228765        2               0.0
339      297.96032     -  297.96032      -6.28429678583        15               0.0
340      297.97032     -  298.01052      -6.34903762988        9               0.0402
341      298.02036     -  298.02036      -6.21230543418        14               0.0
342      298.03033     -  298.03033      -5.86455143042        1               0.0
343      298.04162     -  298.11037      -4.75635979982        8               0.06875
344      298.12032     -  298.16031      -5.68094026922        6               0.03999
345      298.17032     -  298.22036      -6.18878434844        5               0.05004
346      298.23037     -  298.24036      -6.34903762988        9               0.00999000000002
347      298.25032     -  298.3204      -6.18878434844        5               0.07008
348      298.33032     -  298.33032      -6.34903762988        9               0.0
349      298.34048     -  298.34048      -6.21230543418        14               0.0
350      298.35032     -  298.35032      -6.26638228765        2               0.0
351      298.36036     -  298.36036      -6.28429678583        15               0.0
352      298.37032     -  298.37032      -6.40775529073        13               0.0
353      298.38036     -  298.38036      -6.4770880934        7               0.0
354      298.39037     -  298.39037      -6.42588161643        12               0.0
355      298.40103     -  298.40103      -6.36601449729        0               0.0
356      298.41032     -  298.41032      -6.26638228765        2               0.0
357      298.42032     -  298.42032      -6.28429678583        15               0.0
358      298.43048     -  298.43048      -6.40775529073        13               0.0
359      298.44032     -  298.44032      -6.4770880934        7               0.0
360      298.45037     -  298.45037      -6.26638228765        2               0.0
361      298.46036     -  298.46036      -6.28429678583        15               0.0
362      298.47032     -  298.47032      -6.40775529073        13               0.0
363      298.4804     -  298.4804      -6.4770880934        7               0.0
364      298.49037     -  298.49037      -6.42588161643        12               0.0
365      298.50141     -  298.50141      -6.26638228765        2               0.0
366      298.51056     -  298.51056      -6.28429678583        15               0.0
367      298.52032     -  298.52032      -6.40775529073        13               0.0
368      298.53032     -  298.53032      -6.4770880934        7               0.0
369      298.54161     -  298.54161      -6.42588161643        12               0.0
370      298.55036     -  298.55036      -6.26638228765        2               0.0
371      298.56036     -  298.56036      -6.28429678583        15               0.0
372      298.57041     -  298.59036      -6.34903762988        9               0.01995
373      298.60036     -  298.61031      -6.18878434844        5               0.00995
374      298.62036     -  298.63032      -6.34903762988        9               0.00995999999998
375      298.64031     -  298.65116      -6.21230543418        14               0.01085
376      298.66031     -  298.66031      -5.86455143042        1               0.0
377      298.67032     -  298.68047      -6.03650142314        10               0.01015
378      298.69036     -  298.71036      -6.18878434844        5               0.02
379      298.72031     -  298.74032      -6.03650142314        10               0.02001
380      298.75036     -  298.75036      -5.86455143042        1               0.0
381      298.76051     -  298.77031      -6.03650142314        10               0.00979999999998
382      298.78032     -  298.78032      -5.86455143042        1               0.0
383      298.79171     -  298.80036      -6.03650142314        10               0.00864999999999
384      298.81036     -  298.83058      -6.18878434844        5               0.02022
385      298.84037     -  298.84037      -6.03650142314        10               0.0
386      298.85032     -  298.85032      -5.86455143042        1               0.0
387      298.86032     -  298.86032      -6.03650142314        10               0.0
388      298.87032     -  298.92032      -6.18878434844        5               0.05
389      298.9304     -  298.9304      -6.03650142314        10               0.0
390      298.94032     -  299.03032      -6.18878434844        5               0.09
391      299.04161     -  299.05032      -6.03650142314        10               0.00871000000001
392      299.06032     -  299.06032      -5.86455143042        1               0.0
393      299.07032     -  299.10037      -5.68094026922        6               0.03005
394      299.11037     -  299.11037      -5.86455143042        1               0.0
395      299.12037     -  299.13036      -6.03650142314        10               0.00999000000002
396      299.14037     -  299.14037      -5.86455143042        1               0.0
397      299.15106     -  299.15106      -6.03650142314        10               0.0
398      299.16037     -  299.16037      -5.86455143042        1               0.0
399      299.17032     -  299.18037      -6.03650142314        10               0.01005
400      299.19032     -  299.19032      -5.86455143042        1               0.0
401      299.20037     -  299.20037      -6.03650142314        10               0.0
402      299.21036     -  299.21036      -5.86455143042        1               0.0
403      299.22032     -  299.25032      -6.03650142314        10               0.03
404      299.26032     -  299.29166      -6.18878434844        5               0.03134
405      299.30032     -  299.3106      -6.03650142314        10               0.01028
406      299.32037     -  299.32037      -5.86455143042        1               0.0
407      299.33032     -  299.33032      -6.03650142314        10               0.0
408      299.34032     -  299.35036      -6.18878434844        5               0.01004
409      299.36032     -  299.38032      -6.03650142314        10               0.02
410      299.39036     -  299.39036      -6.18878434844        5               0.0
411      299.4011     -  299.44037      -6.03650142314        10               0.03927
412      299.45032     -  299.45032      -5.86455143042        1               0.0
413      299.46037     -  299.47036      -6.03650142314        10               0.00999000000002
414      299.48037     -  299.48037      -5.86455143042        1               0.0
415      299.49036     -  299.52037      -6.03650142314        10               0.03001
416      299.53032     -  299.53032      -5.86455143042        1               0.0
417      299.5416     -  299.5416      -6.03650142314        10               0.0
418      299.55036     -  299.55036      -5.86455143042        1               0.0
419      299.56037     -  299.5704      -6.03650142314        10               0.01003
420      299.58032     -  299.58032      -6.18878434844        5               0.0
421      299.59032     -  299.60032      -6.03650142314        10               0.00999999999999
422      299.61032     -  299.62037      -6.18878434844        5               0.01005
423      299.63036     -  299.64037      -6.34903762988        9               0.01001
424      299.65111     -  299.65111      -6.21230543418        14               0.0
425      299.66032     -  299.66032      -6.26638228765        2               0.0
426      299.67032     -  299.67032      -6.28429678583        15               0.0
427      299.6804     -  299.6804      -6.40775529073        13               0.0
428      299.69032     -  299.69032      -6.4770880934        7               0.0
429      299.70037     -  299.70037      -6.26638228765        2               0.0
430      299.71032     -  299.71032      -6.28429678583        15               0.0
431      299.72032     -  299.74037      -6.34903762988        9               0.02005
432      299.75037     -  299.75037      -6.21230543418        14               0.0
433      299.7605     -  299.7605      -5.86455143042        1               0.0
434      299.77036     -  299.81032      -6.03650142314        10               0.03996
435      299.82041     -  299.82041      -6.18878434844        5               0.0
436      299.83032     -  299.85036      -6.34903762988        9               0.0200400000001
437      299.86037     -  299.86037      -6.21230543418        14               0.0
438      299.87036     -  299.87036      -5.86455143042        1               0.0
