Number of Rows
--------------
100000
 
Hidden States
-------------
[ 6  6  6 ... 12 12 12]
 
Record of all hidden state
**********************************
No.     TIME Start  -  TIME End      VALUE           Hidden State {}th       Time domain
0      700.01033     -  700.04037      -5.34761053353        6               0.0300400000001
1      700.0507     -  700.80037      -5.31119252675        14               0.74967
2      700.81033     -  702.19128      -5.34761053353        6               1.38095
3      702.20036     -  702.34037      -5.31119252675        14               0.14001
4      702.35032     -  702.38033      -5.26093069625        4               0.0300099999999
5      702.39036     -  702.54033      -5.31119252675        14               0.14997
6      702.55067     -  702.81032      -5.26093069625        4               0.25965
7      702.82037     -  703.06037      -5.31119252675        14               0.24
8      703.07032     -  703.13037      -5.26093069625        4               0.0600499999999
9      703.14037     -  703.39033      -5.31119252675        14               0.24996
10      703.40037     -  703.92037      -5.34761053353        6               0.52
11      703.93032     -  704.0204      -5.29010038633        1               0.0900799999999
12      704.03032     -  704.12032      -5.38031237544        8               0.09
13      704.13068     -  704.18033      -5.29010038633        1               0.04965
14      704.19124     -  704.19124      -5.4474164407        7               0.0
15      704.20037     -  704.20037      -5.4137119044        3               0.0
16      704.21032     -  704.28038      -4.55729731197        13               0.07006
17      704.29036     -  704.39032      -5.38031237544        8               0.09996
18      704.40031     -  704.47037      -5.29010038633        1               0.07006
19      704.48032     -  704.87037      -5.34761053353        6               0.39005
20      704.88037     -  705.26032      -5.38031237544        8               0.37995
21      705.27033     -  705.27033      -5.29010038633        1               0.0
22      705.28032     -  705.38032      -5.31119252675        14               0.1
23      705.39036     -  705.72042      -5.34761053353        6               0.33006
24      705.73037     -  706.35032      -5.38031237544        8               0.61995
25      706.36032     -  706.81037      -5.34761053353        6               0.45005
26      706.82037     -  706.87032      -5.29010038633        1               0.04995
27      706.88032     -  707.1105      -5.38031237544        8               0.23018
28      707.12032     -  707.12032      -5.4137119044        3               0.0
29      707.13051     -  707.13051      -5.4474164407        7               0.0
30      707.14037     -  707.15032      -5.4137119044        3               0.00995
31      707.16037     -  707.16037      -5.4474164407        7               0.0
32      707.17032     -  707.18032      -5.4137119044        3               0.0100000000001
33      707.19032     -  707.19032      -5.4474164407        7               0.0
34      707.20032     -  707.20032      -5.4137119044        3               0.0
35      707.21032     -  707.21032      -5.4474164407        7               0.0
36      707.22037     -  707.23037      -5.4137119044        3               0.00999999999999
37      707.24032     -  707.24032      -5.4474164407        7               0.0
38      707.25037     -  707.25037      -5.4137119044        3               0.0
39      707.26037     -  707.26037      -5.4474164407        7               0.0
40      707.27037     -  707.28032      -5.4137119044        3               0.00995
41      707.29037     -  707.29037      -5.4474164407        7               0.0
42      707.30032     -  707.30032      -5.4137119044        3               0.0
43      707.31036     -  707.31036      -5.4474164407        7               0.0
44      707.32032     -  707.32032      -5.4137119044        3               0.0
45      707.33037     -  707.33037      -5.4474164407        7               0.0
46      707.34032     -  707.34032      -5.4137119044        3               0.0
47      707.35037     -  707.35037      -5.4474164407        7               0.0
48      707.36032     -  707.36032      -5.4137119044        3               0.0
49      707.37032     -  707.37032      -5.4474164407        7               0.0
50      707.38032     -  707.38032      -5.4137119044        3               0.0
51      707.39037     -  707.39037      -5.4474164407        7               0.0
52      707.40032     -  707.41032      -5.4137119044        3               0.00999999999999
53      707.42037     -  707.42037      -5.4474164407        7               0.0
54      707.43032     -  707.44129      -5.4137119044        3               0.0109699999999
55      707.45032     -  707.45032      -5.4474164407        7               0.0
56      707.46032     -  707.46032      -5.4137119044        3               0.0
57      707.47037     -  707.47037      -5.4474164407        7               0.0
58      707.48032     -  707.49032      -5.4137119044        3               0.00999999999999
59      707.50036     -  707.50036      -5.4474164407        7               0.0
60      707.51031     -  707.51031      -5.4137119044        3               0.0
61      707.52033     -  707.52033      -5.4474164407        7               0.0
62      707.53032     -  707.53032      -5.4137119044        3               0.0
63      707.54032     -  707.54032      -5.4474164407        7               0.0
64      707.55037     -  707.55037      -5.4137119044        3               0.0
65      707.56037     -  707.56037      -5.4474164407        7               0.0
66      707.57032     -  707.58032      -5.4137119044        3               0.00999999999999
67      707.59032     -  707.59032      -5.29010038633        1               0.0
68      707.60032     -  708.36037      -5.38031237544        8               0.76005
69      708.37037     -  708.43032      -5.29010038633        1               0.0599500000001
70      708.44037     -  708.88037      -5.38031237544        8               0.44
71      708.89033     -  708.92037      -5.29010038633        1               0.0300400000001
72      708.93032     -  708.96032      -5.38031237544        8               0.03
73      708.97032     -  708.97032      -5.29010038633        1               0.0
74      708.98037     -  709.04037      -5.38031237544        8               0.0600000000001
75      709.05073     -  709.05073      -5.29010038633        1               0.0
76      709.06036     -  709.15037      -5.31119252675        14               0.09001
