Number of Rows
--------------
51179
 
Hidden States
-------------
[9 9 9 ... 9 9 9]
 
Record of all hidden state
**********************************
No.     TIME Start  -  TIME End      VALUE           Hidden State {}th       Time domain
0      200.01037     -  200.18037      -5.3770699237        9               0.17
1      200.19037     -  200.20032      -5.15392777526        1               0.00995
2      200.21032     -  200.22037      -5.3770699237        9               0.01005
3      200.23037     -  200.23037      -4.45792235038        2               0.0
4      200.27604     -  200.34033      -5.44650665137        4               0.06429
5      200.35042     -  200.36032      -5.3770699237        9               0.00989999999999
6      200.37032     -  200.40048      -4.45792235038        2               0.03016
7      200.41037     -  200.45033      -5.3770699237        9               0.03996
8      200.4604     -  200.48037      -4.45792235038        2               0.01997
9      200.49037     -  200.50036      -5.3770699237        9               0.00998999999999
10      200.51033     -  200.57033      -5.48739278057        12               0.06
11      200.58036     -  200.59037      -5.33912640496        13               0.01001
12      200.60043     -  200.75037      -5.44650665137        4               0.14994
13      200.76037     -  200.94032      -5.3770699237        9               0.17995
14      200.95037     -  201.02032      -5.44650665137        4               0.06995
15      201.03033     -  201.09037      -5.3770699237        9               0.06004
16      201.10036     -  201.52032      -5.48739278057        12               0.41996
17      201.53033     -  201.55033      -5.33912640496        13               0.02
18      201.56032     -  201.91037      -5.15392777526        1               0.35005
19      201.92032     -  202.07033      -5.0358089802        15               0.15001
20      202.08032     -  202.52033      -5.15392777526        1               0.44001
21      202.53036     -  202.66037      -5.0358089802        15               0.13001
22      202.67032     -  202.72033      -5.48739278057        12               0.05001
23      202.73036     -  202.78037      -5.33912640496        13               0.05001
24      202.79032     -  202.97036      -5.44650665137        4               0.18004
25      202.98032     -  203.03037      -5.3770699237        9               0.05005
26      203.04032     -  203.17037      -5.44650665137        4               0.13005
27      203.18032     -  203.31033      -5.3770699237        9               0.13001
28      203.32032     -  203.44032      -5.44650665137        4               0.12
29      203.45033     -  203.51037      -5.3770699237        9               0.06004
30      203.52032     -  203.86038      -5.48739278057        12               0.34006
31      203.87037     -  203.87037      -5.33912640496        13               0.0
32      203.88032     -  204.10045      -5.48739278057        12               0.22013
33      204.11033     -  204.27033      -5.44650665137        4               0.16
34      204.28032     -  204.38032      -5.3770699237        9               0.1
35      204.39032     -  204.6704      -5.54325328403        5               0.28008
36      204.68037     -  204.85046      -5.48739278057        12               0.17009
37      204.86036     -  205.02037      -5.54325328403        5               0.16001
38      205.03036     -  205.09032      -5.48739278057        12               0.05996
39      205.10033     -  205.10033      -5.33912640496        13               0.0
40      205.11032     -  205.82032      -5.54325328403        5               0.71
41      205.83032     -  206.05037      -5.3770699237        9               0.22005
42      206.06032     -  206.16037      -5.44650665137        4               0.10005
43      206.17036     -  206.46037      -5.3770699237        9               0.29001
44      206.47037     -  206.65037      -5.48739278057        12               0.18
45      206.66037     -  206.99032      -5.54325328403        5               0.32995
46      207.00035     -  207.10037      -5.48739278057        12               0.10002
47      207.11032     -  207.74037      -5.54325328403        5               0.63005
48      207.75032     -  207.79032      -5.48739278057        12               0.04
49      207.80038     -  207.96032      -5.44650665137        4               0.15994
50      207.97038     -  208.00032      -5.3770699237        9               0.02994
51      208.01033     -  208.31033      -5.48739278057        12               0.3
52      208.32174     -  208.44033      -5.54325328403        5               0.11859
53      208.45037     -  208.50038      -5.48739278057        12               0.05001
54      208.51037     -  208.54087      -5.54325328403        5               0.0305
55      208.55038     -  209.03038      -5.61891494828        10               0.48
56      209.04032     -  209.06036      -5.69623399787        0               0.02004
57      209.07033     -  209.10043      -5.48739278057        12               0.0301
58      209.11033     -  209.11033      -5.33912640496        13               0.0
59      209.12036     -  209.26089      -5.69623399787        0               0.14053
60      209.27033     -  209.34032      -5.61891494828        10               0.06999
61      209.35042     -  209.46045      -5.52261374217        3               0.11003
62      209.47033     -  209.51036      -5.15392777526        1               0.04003
63      209.52033     -  209.67038      -5.61891494828        10               0.15005
64      209.68119     -  209.71044      -5.15392777526        1               0.02925
65      209.72031     -  209.97037      -5.61891494828        10               0.25006
66      209.98037     -  210.39037      -5.54325328403        5               0.41
67      210.40038     -  210.58038      -5.48739278057        12               0.18
68      210.59032     -  210.98038      -5.44650665137        4               0.39006
69      210.99037     -  211.02033      -5.3770699237        9               0.02996
70      211.03032     -  211.15032      -5.52261374217        3               0.12
71      211.16037     -  211.19032      -5.61891494828        10               0.02995
72      211.20038     -  212.76032      -5.69623399787        0               1.55994
73      212.77037     -  212.77037      -5.33912640496        13               0.0
74      212.78032     -  213.13037      -5.54325328403        5               0.35005
75      213.14037     -  213.34032      -5.61891494828        10               0.19995
76      213.35037     -  213.43037      -5.54325328403        5               0.08
77      213.44032     -  213.48032      -5.3770699237        9               0.04
78      213.49033     -  213.69037      -5.52261374217        3               0.20004
79      213.70032     -  213.74036      -5.48739278057        12               0.04004
80      213.75038     -  213.78032      -5.33912640496        13               0.02994
81      213.79037     -  214.30032      -5.54325328403        5               0.50995
82      214.31037     -  214.44031      -5.61891494828        10               0.12994
83      214.45037     -  214.66037      -5.54325328403        5               0.21
84      214.67033     -  215.11031      -5.52261374217        3               0.43998
85      215.12032     -  215.40037      -5.48739278057        12               0.28005
86      215.41032     -  215.43037      -5.33912640496        13               0.02005
87      215.44033     -  215.50032      -5.69623399787        0               0.05999
88      215.51037     -  215.65032      -5.48739278057        12               0.13995
89      215.66032     -  215.69031      -5.54325328403        5               0.02999
90      215.70031     -  215.70031      -5.61891494828        10               0.0
91      215.71031     -  215.76085      -5.69623399787        0               0.05054
92      215.77032     -  215.84037      -5.3770699237        9               0.07005
93      215.85032     -  215.87032      -5.33912640496        13               0.02
94      215.88033     -  216.02037      -5.44650665137        4               0.14004
95      216.03037     -  216.11036      -5.3770699237        9               0.07999
96      216.12037     -  216.21037      -5.44650665137        4               0.09
97      216.22032     -  216.23032      -5.3770699237        9               0.01
98      216.24037     -  216.40032      -5.44650665137        4               0.15995
99      216.41032     -  216.62032      -5.3770699237        9               0.21
100      216.63037     -  216.76037      -5.44650665137        4               0.13
101      216.77037     -  216.79032      -5.3770699237        9               0.01995
102      216.80037     -  216.95037      -5.52261374217        3               0.15
103      216.96032     -  217.20032      -5.48739278057        12               0.24
104      217.21037     -  217.21037      -5.33912640496        13               0.0
105      217.22032     -  217.27037      -5.54325328403        5               0.05005
106      217.28036     -  217.36037      -5.52261374217        3               0.08001
107      217.37037     -  217.46032      -5.44650665137        4               0.08995
108      217.47032     -  217.52037      -5.3770699237        9               0.05005
109      217.53037     -  218.01036      -5.52261374217        3               0.47999
110      218.02037     -  218.09037      -5.3770699237        9               0.07
111      218.10046     -  218.26032      -5.44650665137        4               0.15986
112      218.27037     -  218.32177      -5.48739278057        12               0.0514
113      218.33032     -  218.34037      -5.33912640496        13               0.01005
114      218.35054     -  218.38037      -5.44650665137        4               0.02983
115      218.39037     -  218.43032      -5.3770699237        9               0.03995
116      218.44036     -  218.54032      -5.52261374217        3               0.09996
117      218.55032     -  218.71041      -5.3075041331        11               0.16009
118      218.72037     -  218.78032      -5.3770699237        9               0.05995
119      218.79069     -  218.85032      -5.3075041331        11               0.05963
120      218.86037     -  218.87037      -5.23491205013        6               0.01
121      218.88037     -  218.90037      -5.14587895543        8               0.02
122      218.91037     -  218.95032      -5.23491205013        6               0.03995
123      218.99461     -  219.02064      -3.54192795877        7               0.02603
124      219.049     -  219.049      -5.23491205013        6               0.0
125      219.06032     -  219.14037      -5.3075041331        11               0.08005
126      219.15044     -  219.26037      -5.3770699237        9               0.10993
127      219.27037     -  219.41037      -5.3075041331        11               0.14
128      219.42032     -  219.55037      -5.23491205013        6               0.13005
129      219.56032     -  219.56032      -5.3075041331        11               0.0
130      219.57032     -  219.77032      -5.52261374217        3               0.2
131      219.78032     -  219.86037      -5.15392777526        1               0.08005
132      219.87032     -  220.02032      -5.52261374217        3               0.15
133      220.03032     -  220.05032      -5.3770699237        9               0.02
134      220.06032     -  220.15032      -5.3075041331        11               0.09
135      220.16037     -  220.32033      -5.14587895543        8               0.15996
