Number of Rows
--------------
100000
 
Hidden States
-------------
[12 12 12 ...  9  9  9]
 
Record of all hidden state
**********************************
No.     TIME Start  -  TIME End      VALUE           Hidden State {}th       Time domain
0      100.01032     -  100.09036      -5.55961417544        12               0.08004
1      100.10057     -  100.10057      -5.60504953457        1               0.0
2      100.11036     -  100.23036      -5.52470409089        0               0.12
3      100.24033     -  100.24033      -5.37154248521        11               0.0
4      100.25036     -  100.26033      -5.53120646896        5               0.00997
5      100.27036     -  100.27036      -5.37154248521        11               0.0
6      100.28038     -  100.33032      -5.53120646896        5               0.04994
7      100.34033     -  100.40038      -5.1407394136        9               0.06005
8      100.41031     -  100.43032      -5.37154248521        11               0.02001
9      100.44132     -  100.44132      -5.49911221164        3               0.0
10      100.45032     -  100.45032      -5.60504953457        1               0.0
11      100.46033     -  100.47032      -5.55961417544        12               0.00999
12      100.48033     -  100.48033      -5.60504953457        1               0.0
13      100.49036     -  100.64033      -5.55961417544        12               0.14997
14      100.65036     -  100.65036      -5.60504953457        1               0.0
15      100.66037     -  100.66037      -5.49911221164        3               0.0
16      100.67032     -  100.67032      -5.60504953457        1               0.0
17      100.68037     -  100.77032      -5.55961417544        12               0.08995
18      100.78032     -  100.78032      -5.60504953457        1               0.0
19      100.79032     -  100.79032      -5.49911221164        3               0.0
20      100.80037     -  100.80037      -5.60504953457        1               0.0
21      100.81036     -  100.87032      -5.55961417544        12               0.05996
22      100.88037     -  100.88037      -5.60504953457        1               0.0
23      100.89032     -  100.89032      -5.55961417544        12               0.0
24      100.90033     -  100.90033      -5.60504953457        1               0.0
25      100.91037     -  101.22032      -5.52470409089        0               0.30995
26      101.23037     -  101.24032      -5.37154248521        11               0.00995
27      101.25037     -  101.26037      -5.53120646896        5               0.00999999999999
28      101.27033     -  101.28036      -5.37154248521        11               0.01003
29      101.29037     -  101.32036      -5.53120646896        5               0.02999
30      101.33037     -  101.33037      -5.37154248521        11               0.0
31      101.34036     -  101.35037      -5.53120646896        5               0.01001
32      101.3605     -  101.37033      -5.37154248521        11               0.00982999999999
33      101.38032     -  101.39032      -5.53120646896        5               0.01
34      101.40036     -  101.47036      -5.37154248521        11               0.07
35      101.48032     -  101.48032      -5.53120646896        5               0.0
36      101.49037     -  101.98037      -5.46620389797        14               0.49
37      101.99032     -  102.03032      -5.40050098916        7               0.04
38      102.04037     -  102.21037      -5.46620389797        14               0.17
39      102.22041     -  102.27036      -5.31677474287        4               0.04995
40      102.28037     -  102.28037      -5.40050098916        7               0.0
41      102.29036     -  103.05036      -5.46620389797        14               0.76
42      103.06041     -  103.42037      -5.40050098916        7               0.35996
43      103.43032     -  103.55036      -5.46620389797        14               0.12004
44      103.56037     -  103.92032      -5.40050098916        7               0.35995
45      103.93036     -  104.01032      -5.31677474287        4               0.07996
46      104.02056     -  104.08037      -5.40050098916        7               0.05981
47      104.09036     -  104.09036      -5.56145586923        6               0.0
48      104.10033     -  104.23032      -5.61545843247        8               0.12999
49      104.24033     -  104.24033      -5.56145586923        6               0.0
50      104.25037     -  104.25037      -5.65544737732        15               0.0
51      104.26032     -  104.26032      -5.56145586923        6               0.0
52      104.27032     -  104.27032      -5.65544737732        15               0.0
53      104.28032     -  104.28032      -5.61545843247        8               0.0
54      104.29036     -  104.29036      -5.56145586923        6               0.0
55      104.30037     -  104.30037      -5.65544737732        15               0.0
56      104.31036     -  104.31036      -5.56145586923        6               0.0
57      104.32031     -  104.43036      -5.61545843247        8               0.11005
58      104.44141     -  104.44141      -5.56145586923        6               0.0
59      104.45031     -  104.45031      -5.65544737732        15               0.0
60      104.46036     -  104.46036      -5.56145586923        6               0.0
61      104.47041     -  104.47041      -5.65544737732        15               0.0
62      104.48031     -  104.49032      -5.56145586923        6               0.01001
63      104.50032     -  104.50032      -5.65544737732        15               0.0
64      104.51032     -  104.51032      -5.56145586923        6               0.0
65      104.52032     -  104.60037      -5.61545843247        8               0.08005
66      104.61036     -  104.61036      -5.56145586923        6               0.0
67      104.62033     -  104.62033      -5.65544737732        15               0.0
68      104.63032     -  104.63032      -5.56145586923        6               0.0
69      104.64037     -  104.65036      -5.61545843247        8               0.00999
70      104.66037     -  104.66037      -5.56145586923        6               0.0
